# Input,GeneSymbol,GeneID,Ontology,GoTermName,GoTermID
aldob,ALDOB,229,Biological Process,response to amino acid,GO:0043200
aldob,ALDOB,229,Biological Process,response to cAMP,GO:0051591
aldob,ALDOB,229,Biological Process,response to carbohydrate,GO:0009743
aldob,ALDOB,229,Biological Process,response to copper ion,GO:0046688
aldob,ALDOB,229,Biological Process,response to fructose,GO:0009750
aldob,ALDOB,229,Biological Process,response to glucocorticoid,GO:0051384
aldob,ALDOB,229,Biological Process,response to interleukin-6,GO:0070741
aldob,ALDOB,229,Biological Process,response to peptide hormone,GO:0043434
aldob,ALDOB,229,Biological Process,response to starvation,GO:0042594
aldob,ALDOB,229,Biological Process,response to xenobiotic stimulus,GO:0009410
aldob,ALDOB,229,Biological Process,response to zinc ion,GO:0010043
aldob,ALDOB,229,Biological Process,vacuolar proton-transporting V-type ATPase complex assembly,GO:0070072
alk,ALK,238,Biological Process,adult behavior,GO:0030534
alk,ALK,238,Biological Process,axon guidance,GO:0007411
alk,ALK,238,Biological Process,brain-derived neurotrophic factor receptor signaling pathway,GO:0031547
alk,ALK,238,Biological Process,brain development,GO:0007420
alk,ALK,238,Biological Process,collagen-activated tyrosine kinase receptor signaling pathway,GO:0038063
alk,ALK,238,Biological Process,compound eye photoreceptor development,GO:0042051
alk,ALK,238,Biological Process,digestive tract development,GO:0048565
alk,ALK,238,Biological Process,energy homeostasis,GO:0097009
alk,ALK,238,Biological Process,ephrin receptor signaling pathway,GO:0048013
alk,ALK,238,Biological Process,epidermal growth factor receptor signaling pathway,GO:0007173
alk,ALK,238,Biological Process,fibroblast growth factor receptor signaling pathway,GO:0008543
alk,ALK,238,Biological Process,hepatocyte growth factor receptor signaling pathway,GO:0048012
alk,ALK,238,Biological Process,hippocampus development,GO:0021766
alk,ALK,238,Biological Process,insulin-like growth factor receptor signaling pathway,GO:0048009
alk,ALK,238,Biological Process,insulin receptor signaling pathway,GO:0008286
alk,ALK,238,Biological Process,Kit signaling pathway,GO:0038109
alk,ALK,238,Biological Process,macrophage colony-stimulating factor signaling pathway,GO:0038145
alk,ALK,238,Biological Process,mesoderm development,GO:0007498
alk,ALK,238,Biological Process,multicellular organism development,GO:0007275
alk,ALK,238,Biological Process,negative regulation of cell size,GO:0045792
alk,ALK,238,Biological Process,negative regulation of lipid catabolic process,GO:0050995
alk,ALK,238,Biological Process,negative regulation of neuromuscular synaptic transmission,GO:1900074
alk,ALK,238,Biological Process,nervous system development,GO:0007399
alk,ALK,238,Biological Process,neuron development,GO:0048666
alk,ALK,238,Biological Process,peptidyl-tyrosine autophosphorylation,GO:0038083
alk,ALK,238,Biological Process,phosphorylation,GO:0016310
alk,ALK,238,Biological Process,platelet-derived growth factor receptor-alpha signaling pathway,GO:0035790
alk,ALK,238,Biological Process,platelet-derived growth factor receptor-beta signaling pathway,GO:0035791
alk,ALK,238,Biological Process,positive regulation of dendrite development,GO:1900006
alk,ALK,238,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
alk,ALK,238,Biological Process,positive regulation of kinase activity,GO:0033674
alk,ALK,238,Biological Process,positive regulation of MAPK cascade,GO:0043410
alk,ALK,238,Biological Process,positive regulation of neurogenesis,GO:0050769
alk,ALK,238,Biological Process,positive regulation of NF-kappaB transcription factor activity,GO:0051092
alk,ALK,238,Biological Process,protein autophosphorylation,GO:0046777
alk,ALK,238,Biological Process,protein N-linked glycosylation,GO:0006487
alk,ALK,238,Biological Process,protein phosphorylation,GO:0006468
alk,ALK,238,Biological Process,regulation of apoptotic process,GO:0042981
alk,ALK,238,Biological Process,regulation of cell population proliferation,GO:0042127
alk,ALK,238,Biological Process,regulation of dopamine receptor signaling pathway,GO:0060159
alk,ALK,238,Biological Process,regulation of growth,GO:0040008
alk,ALK,238,Biological Process,regulation of neuron differentiation,GO:0045664
alk,ALK,238,Biological Process,regulation of olfactory learning,GO:0090328
alk,ALK,238,Biological Process,response to environmental enrichment,GO:0090648
alk,ALK,238,Biological Process,response to stress,GO:0006950
alk,ALK,238,Biological Process,signal transduction,GO:0007165
alk,ALK,238,Biological Process,swimming behavior,GO:0036269
alk,ALK,238,Biological Process,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169
alk,ALK,238,Biological Process,trans-synaptic signaling by neuropeptide,GO:0099540
alk,ALK,238,Biological Process,vascular endothelial growth factor receptor-1 signaling pathway,GO:0036323
alk,ALK,238,Biological Process,vascular endothelial growth factor signaling pathway,GO:0038084
alk,ALK,238,Biological Process,visceral muscle development,GO:0007522
alox12,ALOX12,239,Biological Process,arachidonic acid metabolic process,GO:0019369
alox12,ALOX12,239,Biological Process,cellular response to lipid,GO:0071396
alox12,ALOX12,239,Biological Process,establishment of skin barrier,GO:0061436
alox12,ALOX12,239,Biological Process,fatty acid oxidation,GO:0019395
alox12,ALOX12,239,Biological Process,hepoxilin biosynthetic process,GO:0051122
alox12,ALOX12,239,Biological Process,leukotriene A4 metabolic process,GO:1901751
alox12,ALOX12,239,Biological Process,linoleic acid metabolic process,GO:0043651
alox12,ALOX12,239,Biological Process,lipid metabolic process,GO:0006629
alox12,ALOX12,239,Biological Process,lipid oxidation,GO:0034440
alox12,ALOX12,239,Biological Process,lipoxin A4 biosynthetic process,GO:2001303
alox12,ALOX12,239,Biological Process,lipoxin B4 biosynthetic process,GO:2001306
alox12,ALOX12,239,Biological Process,lipoxygenase pathway,GO:0019372
alox12,ALOX12,239,Biological Process,negative regulation of apoptotic process,GO:0043066
alox12,ALOX12,239,Biological Process,negative regulation of muscle cell apoptotic process,GO:0010656
alox12,ALOX12,239,Biological Process,negative regulation of platelet aggregation,GO:0090331
alox12,ALOX12,239,Biological Process,positive regulation of apoptotic process,GO:0043065
alox12,ALOX12,239,Biological Process,positive regulation of apoptotic signaling pathway,GO:2001235
alox12,ALOX12,239,Biological Process,positive regulation of blood vessel endothelial cell migration,GO:0043536
alox12,ALOX12,239,Biological Process,positive regulation of endothelial tube morphogenesis,GO:1905956
alox12,ALOX12,239,Biological Process,positive regulation of gene expression,GO:0010628
alox12,ALOX12,239,Biological Process,positive regulation of mitochondrial depolarization,GO:0051901
alox12,ALOX12,239,Biological Process,positive regulation of reactive oxygen species biosynthetic process,GO:1903428
alox12,ALOX12,239,Biological Process,positive regulation of smooth muscle cell proliferation,GO:0048661
alox12,ALOX12,239,Biological Process,superoxide anion generation,GO:0042554
alox12,ALOX12,239,Biological Process,unsaturated fatty acid metabolic process,GO:0033559
alox5ap,ALOX5AP,241,Biological Process,angiogenesis,GO:0001525
alox5ap,ALOX5AP,241,Biological Process,Cajal body organization,GO:0030576
alox5ap,ALOX5AP,241,Biological Process,cellular oxidant detoxification,GO:0098869
alox5ap,ALOX5AP,241,Biological Process,cellular response to calcium ion,GO:0071277
alox5ap,ALOX5AP,241,Biological Process,leukotriene biosynthetic process,GO:0019370
alox5ap,ALOX5AP,241,Biological Process,leukotriene metabolic process,GO:0006691
alox5ap,ALOX5AP,241,Biological Process,leukotriene production involved in inflammatory response,GO:0002540
alox5ap,ALOX5AP,241,Biological Process,lipoxygenase pathway,GO:0019372
alox5ap,ALOX5AP,241,Biological Process,positive regulation of acute inflammatory response,GO:0002675
alox5ap,ALOX5AP,241,Biological Process,protein desumoylation,GO:0016926
alox5ap,ALOX5AP,241,Biological Process,protein homotrimerization,GO:0070207
alpl,ALPL,249,Biological Process,biomineral tissue development,GO:0031214
alpl,ALPL,249,Biological Process,bone mineralization,GO:0030282
alpl,ALPL,249,Biological Process,calcium ion homeostasis,GO:0055074
alpl,ALPL,249,Biological Process,cellular homeostasis,GO:0019725
alpl,ALPL,249,Biological Process,cementum mineralization,GO:0071529
alpl,ALPL,249,Biological Process,dephosphorylation,GO:0016311
alpl,ALPL,249,Biological Process,developmental process involved in reproduction,GO:0003006
alpl,ALPL,249,Biological Process,endochondral ossification,GO:0001958
alpl,ALPL,249,Biological Process,futile creatine cycle,GO:0140651
alpl,ALPL,249,Biological Process,inhibition of non-skeletal tissue mineralization,GO:0140928
alpl,ALPL,249,Biological Process,phosphate ion homeostasis,GO:0055062
alpl,ALPL,249,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
alpl,ALPL,249,Biological Process,pyridoxal phosphate metabolic process,GO:0042822
alpl,ALPL,249,Biological Process,response to antibiotic,GO:0046677
alpl,ALPL,249,Biological Process,response to glucocorticoid,GO:0051384
alpl,ALPL,249,Biological Process,response to insulin,GO:0032868
alpl,ALPL,249,Biological Process,response to lipopolysaccharide,GO:0032496
alpl,ALPL,249,Biological Process,response to macrophage colony-stimulating factor,GO:0036005
alpl,ALPL,249,Biological Process,response to mechanical stimulus,GO:0009612
alpl,ALPL,249,Biological Process,response to sodium phosphate,GO:1904383
alpl,ALPL,249,Biological Process,response to vitamin B6,GO:0034516
alpl,ALPL,249,Biological Process,response to vitamin D,GO:0033280
alpl,ALPL,249,Biological Process,skeletal system development,GO:0001501
ambp,AMBP,259,Biological Process,cell adhesion,GO:0007155
ambp,AMBP,259,Biological Process,cellular oxidant detoxification,GO:0098869
ambp,AMBP,259,Biological Process,cellular response to reactive oxygen species,GO:0034614
ambp,AMBP,259,Biological Process,cytochrome c metabolic process,GO:1903606
ambp,AMBP,259,Biological Process,female pregnancy,GO:0007565
ambp,AMBP,259,Biological Process,heme catabolic process,GO:0042167
ambp,AMBP,259,Biological Process,hemoglobin metabolic process,GO:0020027
ambp,AMBP,259,Biological Process,negative regulation of immune response,GO:0050777
ambp,AMBP,259,Biological Process,negative regulation of JNK cascade,GO:0046329
ambp,AMBP,259,Biological Process,protein catabolic process,GO:0030163
ambp,AMBP,259,Biological Process,protein maturation,GO:0051604
anxa1,ANXA1,301,Biological Process,actin cytoskeleton organization,GO:0030036
anxa1,ANXA1,301,Biological Process,adaptive immune response,GO:0002250
anxa1,ANXA1,301,Biological Process,alpha-beta T cell differentiation,GO:0046632
anxa1,ANXA1,301,Biological Process,arachidonic acid secretion,GO:0050482
anxa1,ANXA1,301,Biological Process,cell-cell adhesion,GO:0098609
anxa1,ANXA1,301,Biological Process,cell surface receptor signaling pathway,GO:0007166
anxa1,ANXA1,301,Biological Process,cellular response to glucocorticoid stimulus,GO:0071385
anxa1,ANXA1,301,Biological Process,cellular response to hydrogen peroxide,GO:0070301
anxa1,ANXA1,301,Biological Process,cellular response to vascular endothelial growth factor stimulus,GO:0035924
anxa1,ANXA1,301,Biological Process,DNA duplex unwinding,GO:0032508
anxa1,ANXA1,301,Biological Process,endocrine pancreas development,GO:0031018
anxa1,ANXA1,301,Biological Process,estrous cycle,GO:0044849
anxa1,ANXA1,301,Biological Process,gliogenesis,GO:0042063
anxa1,ANXA1,301,Biological Process,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO:0007187
anxa1,ANXA1,301,Biological Process,granulocyte chemotaxis,GO:0071621
anxa1,ANXA1,301,Biological Process,hepatocyte differentiation,GO:0070365
anxa1,ANXA1,301,Biological Process,inflammatory response,GO:0006954
anxa1,ANXA1,301,Biological Process,innate immune response,GO:0045087
anxa1,ANXA1,301,Biological Process,insulin secretion,GO:0030073
anxa1,ANXA1,301,Biological Process,keratinocyte differentiation,GO:0030216
anxa1,ANXA1,301,Biological Process,monocyte chemotaxis,GO:0002548
anxa1,ANXA1,301,Biological Process,myoblast migration involved in skeletal muscle regeneration,GO:0014839
anxa1,ANXA1,301,Biological Process,negative regulation of apoptotic process,GO:0043066
anxa1,ANXA1,301,Biological Process,negative regulation of exocytosis,GO:0045920
anxa1,ANXA1,301,Biological Process,negative regulation of interleukin-8 production,GO:0032717
anxa1,ANXA1,301,Biological Process,negative regulation of phospholipase A2 activity,GO:1900138
anxa1,ANXA1,301,Biological Process,negative regulation of protein secretion,GO:0050709
anxa1,ANXA1,301,Biological Process,negative regulation of T-helper 2 cell differentiation,GO:0045629
anxa1,ANXA1,301,Biological Process,neutrophil activation,GO:0042119
anxa1,ANXA1,301,Biological Process,neutrophil clearance,GO:0097350
anxa1,ANXA1,301,Biological Process,neutrophil homeostasis,GO:0001780
anxa1,ANXA1,301,Biological Process,peptide cross-linking,GO:0018149
anxa1,ANXA1,301,Biological Process,phagocytosis,GO:0006909
anxa1,ANXA1,301,Biological Process,positive regulation of apoptotic process,GO:0043065
anxa1,ANXA1,301,Biological Process,positive regulation of cell migration involved in sprouting angiogenesis,GO:0090050
anxa1,ANXA1,301,Biological Process,positive regulation of G1/S transition of mitotic cell cycle,GO:1900087
anxa1,ANXA1,301,Biological Process,positive regulation of interleukin-2 production,GO:0032743
anxa1,ANXA1,301,Biological Process,positive regulation of neutrophil apoptotic process,GO:0033031
anxa1,ANXA1,301,Biological Process,positive regulation of prostaglandin biosynthetic process,GO:0031394
anxa1,ANXA1,301,Biological Process,positive regulation of T cell proliferation,GO:0042102
anxa1,ANXA1,301,Biological Process,positive regulation of T-helper 1 cell differentiation,GO:0045627
anxa1,ANXA1,301,Biological Process,positive regulation of vesicle fusion,GO:0031340
anxa1,ANXA1,301,Biological Process,positive regulation of wound healing,GO:0090303
anxa1,ANXA1,301,Biological Process,prolactin secretion,GO:0070459
anxa1,ANXA1,301,Biological Process,prostate gland development,GO:0030850
anxa1,ANXA1,301,Biological Process,regulation of cell population proliferation,GO:0042127
anxa1,ANXA1,301,Biological Process,regulation of cell shape,GO:0008360
anxa1,ANXA1,301,Biological Process,regulation of hormone secretion,GO:0046883
anxa1,ANXA1,301,Biological Process,regulation of inflammatory response,GO:0050727
anxa1,ANXA1,301,Biological Process,regulation of interleukin-1 production,GO:0032652
anxa1,ANXA1,301,Biological Process,regulation of leukocyte migration,GO:0002685
anxa1,ANXA1,301,Biological Process,response to estradiol,GO:0032355
anxa1,ANXA1,301,Biological Process,response to glucocorticoid,GO:0051384
anxa1,ANXA1,301,Biological Process,response to hormone,GO:0009725
anxa1,ANXA1,301,Biological Process,response to interleukin-1,GO:0070555
anxa1,ANXA1,301,Biological Process,response to kainic acid,GO:1904373
anxa1,ANXA1,301,Biological Process,response to peptide hormone,GO:0043434
anxa1,ANXA1,301,Biological Process,response to xenobiotic stimulus,GO:0009410
anxa1,ANXA1,301,Biological Process,response to X-ray,GO:0010165
anxa1,ANXA1,301,Biological Process,signal transduction,GO:0007165
anxa2,ANXA2,302,Biological Process,angiogenesis,GO:0001525
anxa2,ANXA2,302,Biological Process,body fluid secretion,GO:0007589
anxa2,ANXA2,302,Biological Process,cell adhesion,GO:0007155
anxa2,ANXA2,302,Biological Process,cell-cell adhesion,GO:0098609
anxa2,ANXA2,302,Biological Process,cell-matrix adhesion,GO:0007160
anxa2,ANXA2,302,Biological Process,cellular response to acid chemical,GO:0071229
anxa2,ANXA2,302,Biological Process,collagen fibril organization,GO:0030199
anxa2,ANXA2,302,Biological Process,epithelial cell apoptotic process,GO:1904019
anxa2,ANXA2,302,Biological Process,fibrinolysis,GO:0042730
anxa2,ANXA2,302,Biological Process,lung development,GO:0030324
anxa2,ANXA2,302,Biological Process,membrane raft assembly,GO:0001765
anxa2,ANXA2,302,Biological Process,mRNA transcription by RNA polymerase II,GO:0042789
anxa2,ANXA2,302,Biological Process,negative regulation of coagulation,GO:0050819
anxa2,ANXA2,302,Biological Process,negative regulation of low-density lipoprotein particle receptor catabolic process,GO:0032804
anxa2,ANXA2,302,Biological Process,negative regulation of receptor internalization,GO:0002091
anxa2,ANXA2,302,Biological Process,osteoclast development,GO:0036035
anxa2,ANXA2,302,Biological Process,positive regulation by host of viral process,GO:0044794
anxa2,ANXA2,302,Biological Process,positive regulation of binding,GO:0051099
anxa2,ANXA2,302,Biological Process,positive regulation of exocytosis,GO:0045921
anxa2,ANXA2,302,Biological Process,positive regulation of fibroblast proliferation,GO:0048146
anxa2,ANXA2,302,Biological Process,positive regulation of low-density lipoprotein particle clearance,GO:1905581
anxa2,ANXA2,302,Biological Process,positive regulation of low-density lipoprotein particle receptor binding,GO:1905597
anxa2,ANXA2,302,Biological Process,positive regulation of low-density lipoprotein receptor activity,GO:1905599
anxa2,ANXA2,302,Biological Process,positive regulation of plasma membrane repair,GO:1905686
anxa2,ANXA2,302,Biological Process,positive regulation of plasminogen activation,GO:0010756
anxa2,ANXA2,302,Biological Process,positive regulation of protein phosphorylation,GO:0001934
anxa2,ANXA2,302,Biological Process,positive regulation of receptor-mediated endocytosis involved in cholesterol transport,GO:1905602
anxa2,ANXA2,302,Biological Process,positive regulation of receptor recycling,GO:0001921
anxa2,ANXA2,302,Biological Process,positive regulation of transcription by RNA polymerase II,GO:0045944
anxa2,ANXA2,302,Biological Process,positive regulation of vacuole organization,GO:0044090
anxa2,ANXA2,302,Biological Process,positive regulation of vesicle fusion,GO:0031340
anxa2,ANXA2,302,Biological Process,positive regulation of viral life cycle,GO:1903902
anxa2,ANXA2,302,Biological Process,protein localization to plasma membrane,GO:0072659
anxa2,ANXA2,302,Biological Process,regulation of fibrinolysis,GO:0051917
anxa2,ANXA2,302,Biological Process,regulation of neurogenesis,GO:0050767
anxa2,ANXA2,302,Biological Process,response to activity,GO:0014823
anxa2,ANXA2,302,Biological Process,response to thyroid hormone,GO:0097066
anxa2,ANXA2,302,Biological Process,vesicle budding from membrane,GO:0006900
apba2,APBA2,321,Biological Process,chemical synaptic transmission,GO:0007268
apba2,APBA2,321,Biological Process,in utero embryonic development,GO:0001701
apba2,APBA2,321,Biological Process,locomotory behavior,GO:0007626
apba2,APBA2,321,Biological Process,multicellular organism growth,GO:0035264
apba2,APBA2,321,Biological Process,nervous system development,GO:0007399
apba2,APBA2,321,Biological Process,presynaptic modulation of chemical synaptic transmission,GO:0099171
apba2,APBA2,321,Biological Process,protein transport,GO:0015031
apba2,APBA2,321,Biological Process,regulation of gene expression,GO:0010468
apba2,APBA2,321,Biological Process,synaptic vesicle exocytosis,GO:0016079
apc,APC,324,Biological Process,acinar cell proliferation,GO:1990863
apc,APC,324,Biological Process,anterior/posterior pattern specification,GO:0009952
apc,APC,324,Biological Process,apoptotic process,GO:0006915
apc,APC,324,Biological Process,axis specification,GO:0009798
apc,APC,324,Biological Process,axonogenesis,GO:0007409
apc,APC,324,Biological Process,bicellular tight junction assembly,GO:0070830
apc,APC,324,Biological Process,brain development,GO:0007420
apc,APC,324,Biological Process,canonical Wnt signaling pathway,GO:0060070
apc,APC,324,Biological Process,canonical Wnt signaling pathway involved in negative regulation of apoptotic process,GO:0044336
apc,APC,324,Biological Process,canonical Wnt signaling pathway involved in positive regulation of apoptotic process,GO:0044337
apc,APC,324,Biological Process,cell adhesion,GO:0007155
apc,APC,324,Biological Process,cell division,GO:0051301
apc,APC,324,Biological Process,cell fate specification,GO:0001708
apc,APC,324,Biological Process,cell migration,GO:0016477
apc,APC,324,Biological Process,cell population proliferation,GO:0008283
apc,APC,324,Biological Process,cellular response to DNA damage stimulus,GO:0006974
apc,APC,324,Biological Process,cellular response to nerve growth factor stimulus,GO:1990090
apc,APC,324,Biological Process,chitin-based larval cuticle pattern formation,GO:0035293
apc,APC,324,Biological Process,chromosome organization,GO:0051276
apc,APC,324,Biological Process,cytoplasmic microtubule organization,GO:0031122
apc,APC,324,Biological Process,digestive system development,GO:0055123
apc,APC,324,Biological Process,digestive tract development,GO:0048565
apc,APC,324,Biological Process,dorsal/ventral pattern formation,GO:0009953
apc,APC,324,Biological Process,embryonic heart tube development,GO:0035050
apc,APC,324,Biological Process,embryonic pectoral fin morphogenesis,GO:0035118
apc,APC,324,Biological Process,endocardial cushion morphogenesis,GO:0003203
apc,APC,324,Biological Process,endocardium development,GO:0003157
apc,APC,324,Biological Process,endocrine pancreas development,GO:0031018
apc,APC,324,Biological Process,endodermal digestive tract morphogenesis,GO:0061031
apc,APC,324,Biological Process,endothelial cell proliferation,GO:0001935
apc,APC,324,Biological Process,epithelial cell apoptotic process,GO:1904019
apc,APC,324,Biological Process,epithelial cell differentiation,GO:0030855
apc,APC,324,Biological Process,epithelial cell proliferation,GO:0050673
apc,APC,324,Biological Process,epithelial cell proliferation involved in prostate gland development,GO:0060767
apc,APC,324,Biological Process,establishment or maintenance of cell polarity,GO:0007163
apc,APC,324,Biological Process,establishment or maintenance of microtubule cytoskeleton polarity,GO:0030951
apc,APC,324,Biological Process,exocrine pancreas development,GO:0031017
apc,APC,324,Biological Process,eye photoreceptor cell differentiation,GO:0001754
apc,APC,324,Biological Process,fibroblast apoptotic process,GO:0044346
apc,APC,324,Biological Process,fibroblast migration,GO:0010761
apc,APC,324,Biological Process,fin morphogenesis,GO:0033334
apc,APC,324,Biological Process,follicle cell of egg chamber development,GO:0030707
apc,APC,324,Biological Process,hair follicle development,GO:0001942
apc,APC,324,Biological Process,heart jogging,GO:0003146
apc,APC,324,Biological Process,heart looping,GO:0001947
apc,APC,324,Biological Process,heart valve development,GO:0003170
apc,APC,324,Biological Process,hepatocyte differentiation,GO:0070365
apc,APC,324,Biological Process,imaginal disc pattern formation,GO:0007447
apc,APC,324,Biological Process,insulin receptor signaling pathway,GO:0008286
apc,APC,324,Biological Process,kidney development,GO:0001822
apc,APC,324,Biological Process,liver development,GO:0001889
apc,APC,324,Biological Process,MAPK cascade,GO:0000165
apc,APC,324,Biological Process,metaphase/anaphase transition of mitotic cell cycle,GO:0007091
apc,APC,324,Biological Process,microtubule depolymerization,GO:0007019
apc,APC,324,Biological Process,microtubule polymerization,GO:0046785
apc,APC,324,Biological Process,midbrain-hindbrain boundary development,GO:0030917
apc,APC,324,Biological Process,mitotic cytokinesis,GO:0000281
apc,APC,324,Biological Process,mitotic spindle assembly checkpoint signaling,GO:0007094
apc,APC,324,Biological Process,muscle cell cellular homeostasis,GO:0046716
apc,APC,324,Biological Process,muscle cell development,GO:0055001
apc,APC,324,Biological Process,negative regulation of acinar cell proliferation,GO:1904698
apc,APC,324,Biological Process,negative regulation of apoptotic process,GO:0043066
apc,APC,324,Biological Process,negative regulation of canonical Wnt signaling pathway,GO:0090090
apc,APC,324,Biological Process,negative regulation of cardiac muscle cell proliferation,GO:0060044
apc,APC,324,Biological Process,negative regulation of cell cycle G1/S phase transition,GO:1902807
apc,APC,324,Biological Process,negative regulation of cell population proliferation,GO:0008285
apc,APC,324,Biological Process,negative regulation of compound eye retinal cell programmed cell death,GO:0046673
apc,APC,324,Biological Process,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736
apc,APC,324,Biological Process,negative regulation of endothelial cell proliferation,GO:0001937
apc,APC,324,Biological Process,negative regulation of epithelial cell apoptotic process,GO:1904036
apc,APC,324,Biological Process,negative regulation of epithelial cell proliferation,GO:0050680
apc,APC,324,Biological Process,negative regulation of epithelial cell proliferation involved in prostate gland development,GO:0060770
apc,APC,324,Biological Process,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134
apc,APC,324,Biological Process,negative regulation of gene expression,GO:0010629
apc,APC,324,Biological Process,negative regulation of MAPK cascade,GO:0043409
apc,APC,324,Biological Process,negative regulation of microtubule depolymerization,GO:0007026
apc,APC,324,Biological Process,negative regulation of odontogenesis,GO:0042483
apc,APC,324,Biological Process,negative regulation of Wnt signaling pathway,GO:0030178
apc,APC,324,Biological Process,nervous system development,GO:0007399
apc,APC,324,Biological Process,neuroblast proliferation,GO:0007405
apc,APC,324,Biological Process,neuron projection development,GO:0031175
apc,APC,324,Biological Process,nitrogen cycle metabolic process,GO:0071941
apc,APC,324,Biological Process,odontogenesis,GO:0042476
apc,APC,324,Biological Process,oocyte localization involved in germarium-derived egg chamber formation,GO:0030720
apc,APC,324,Biological Process,otic vesicle development,GO:0071599
apc,APC,324,Biological Process,pancreas development,GO:0031016
apc,APC,324,Biological Process,pattern specification process,GO:0007389
apc,APC,324,Biological Process,positive regulation of apoptotic process,GO:0043065
apc,APC,324,Biological Process,positive regulation of cell adhesion,GO:0045785
apc,APC,324,Biological Process,positive regulation of cell differentiation,GO:0045597
apc,APC,324,Biological Process,positive regulation of cell division,GO:0051781
apc,APC,324,Biological Process,positive regulation of cell migration,GO:0030335
apc,APC,324,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
apc,APC,324,Biological Process,positive regulation of fibroblast apoptotic process,GO:2000271
apc,APC,324,Biological Process,positive regulation of fibroblast migration,GO:0010763
apc,APC,324,Biological Process,positive regulation of microtubule polymerization,GO:0031116
apc,APC,324,Biological Process,positive regulation of protein catabolic process,GO:0045732
apc,APC,324,Biological Process,positive regulation of protein localization to centrosome,GO:1904781
apc,APC,324,Biological Process,positive regulation of pseudopodium assembly,GO:0031274
apc,APC,324,Biological Process,posterior lateral line neuromast primordium migration,GO:0048920
apc,APC,324,Biological Process,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0043161
apc,APC,324,Biological Process,protein catabolic process,GO:0030163
apc,APC,324,Biological Process,protein-containing complex assembly,GO:0065003
apc,APC,324,Biological Process,proximal/distal pattern formation,GO:0009954
apc,APC,324,Biological Process,regulation of attachment of spindle microtubules to kinetochore,GO:0051988
apc,APC,324,Biological Process,regulation of axo-dendritic protein transport,GO:1905126
apc,APC,324,Biological Process,regulation of cell cycle,GO:0051726
apc,APC,324,Biological Process,regulation of cell differentiation,GO:0045595
apc,APC,324,Biological Process,regulation of cell migration,GO:0030334
apc,APC,324,Biological Process,regulation of epithelial cell differentiation,GO:0030856
apc,APC,324,Biological Process,regulation of epithelial cell migration,GO:0010632
apc,APC,324,Biological Process,regulation of glutamate metabolic process,GO:2000211
apc,APC,324,Biological Process,regulation of microtubule-based movement,GO:0060632
apc,APC,324,Biological Process,regulation of microtubule-based process,GO:0032886
apc,APC,324,Biological Process,regulation of osteoblast differentiation,GO:0045667
apc,APC,324,Biological Process,regulation of osteoclast differentiation,GO:0045670
apc,APC,324,Biological Process,regulation of retinoic acid biosynthetic process,GO:1900052
apc,APC,324,Biological Process,response to alcohol,GO:0097305
apc,APC,324,Biological Process,response to xenobiotic stimulus,GO:0009410
apc,APC,324,Biological Process,retina development in camera-type eye,GO:0060041
apc,APC,324,Biological Process,retinal ganglion cell axon guidance,GO:0031290
apc,APC,324,Biological Process,retinoic acid receptor signaling pathway,GO:0048384
apc,APC,324,Biological Process,segment polarity determination,GO:0007367
apc,APC,324,Biological Process,skeletal system development,GO:0001501
apc,APC,324,Biological Process,skin development,GO:0043588
apc,APC,324,Biological Process,somatic stem cell population maintenance,GO:0035019
apc,APC,324,Biological Process,somitogenesis,GO:0001756
apc,APC,324,Biological Process,spindle organization,GO:0007051
apc,APC,324,Biological Process,stem cell population maintenance,GO:0019827
apc,APC,324,Biological Process,superior colliculus development,GO:0061380
apc,APC,324,Biological Process,T cell differentiation in thymus,GO:0033077
apc,APC,324,Biological Process,thymus development,GO:0048538
apc,APC,324,Biological Process,Wnt signaling pathway,GO:0016055
apc,APC,324,Biological Process,Wnt signaling pathway involved in somitogenesis,GO:0090244
apc,APC,324,Biological Process,zona limitans intrathalamica formation,GO:0022006
apln,APLN,8862,Biological Process,angioblast cell migration from lateral mesoderm to midline,GO:0035479
apln,APLN,8862,Biological Process,angiogenesis,GO:0001525
apln,APLN,8862,Biological Process,apelin receptor signaling pathway,GO:0060183
apln,APLN,8862,Biological Process,cell migration involved in gastrulation,GO:0042074
apln,APLN,8862,Biological Process,cell migration involved in mesendoderm migration,GO:0090134
apln,APLN,8862,Biological Process,coronary vasculature development,GO:0060976
apln,APLN,8862,Biological Process,determination of heart left/right asymmetry,GO:0061371
apln,APLN,8862,Biological Process,determination of liver left/right asymmetry,GO:0071910
apln,APLN,8862,Biological Process,drinking behavior,GO:0042756
apln,APLN,8862,Biological Process,feeding behavior,GO:0007631
apln,APLN,8862,Biological Process,gastrulation,GO:0007369
apln,APLN,8862,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
apln,APLN,8862,Biological Process,heart development,GO:0007507
apln,APLN,8862,Biological Process,immune response,GO:0006955
