# Input,ChemicalName,ChemicalID,CasRN,PhenotypeName,PhenotypeID,Interaction,InteractionActions,OrganismName^ID,AnatomyName^ID^SeqNbr,InferenceNetworkTerms,PubMedIDs
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of JNK cascade,GO:0046330,titanium dioxide results in increased positive regulation of JNK cascade,increases^phenotype,Mus musculus^10090,Cell Line^D002460^1|Epidermal Cells^D000078404^0,AGER|ANKRD6|APP|ASB16|AXIN1|CCDC88C|CCL19|CCL21A|CCL21D|CCN2|CCR7|CD27|CDC42|CRK|CYLD|DAB2|DAB2IP|DIXDC1|DUSP15|DUSP19|DUSP22|DVL2|DVL3|EDA2R|EDN1|F2RL1|FCGR2B|FGF15|FLT4|FZD10|FZD7|GADD45A|GADD45B|GADD45G|HIPK2|HRAS|IL1A|IL1B|IL3|LMNB1|MAP2K7|MAP3K1|MAP3K10|MAP3K11|MAP3K5|MAP3K7|MAP4K2|MAP4K4|MAPK8IP1|MAPK8IP3|MFHAS1|MINK1|MYD88|NAIP5|NAIP7|NOD1|NRK|PHF19|PJA2|PLCB1|PTK2B|PYCARD|RAC1|RASGRP1|RB1CC1|RDX|RIPK1|RIPK2|RNF13|RNF151|RNF41|SDCBP|SH3RF1|SH3RF2|SH3RF3|STK3|TAOK1|TAOK2|TAOK3|TIRAP|TLR3|TLR4|TLR9|TNF|TNFRSF19|TNFSF11|TNIK|TNKS|TPD52L1|TRAF1|TRAF2|TRAF3|TRAF4|TRAF6|TRPV4|UNC5CL|WDR62|WNT11|WNT2|WNT5A|WNT7A|WNT7B|XIAP|ZFP622,34730869
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of macrophage activation,GO:0043032,titanium dioxide results in increased positive regulation of macrophage activation,increases^phenotype,Mus musculus^10090,Lung^D008168^0,CD1D1|CEBPA|H60A|HAMP|HAVCR2|HSPD1|IL10|IL13|IL1RL1|IL33|IL4RA|IRGM|IRGM1|JUND|SPACA3|THBS1|TLR4|TLR6|TNIP2|WNT5A,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of macrophage activation,GO:0043032,[titanium dioxide results in increased positive regulation of macrophage activation] which results in increased expression of OGA protein,increases^expression|increases^phenotype,Mus musculus^10090,Lung^D008168^0,CD1D1|CEBPA|H60A|HAMP|HAVCR2|HSPD1|IL10|IL13|IL1RL1|IL33|IL4RA|IRGM|IRGM1|JUND|SPACA3|THBS1|TLR4|TLR6|TNIP2|WNT5A,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of macrophage chemotaxis,GO:0010759,titanium dioxide results in increased positive regulation of macrophage chemotaxis,increases^phenotype,Rattus norvegicus^10116,Lung^D008168^0,AKIRIN1|C3AR1|C5AR1|CCL2|CCL21A|CCL5|CCR7|CMKLR1|CSF1|CSF1R|CX3CL1|CXCL17|MAPK1|MAPK3|MDK|PTK2|PTPRJ|RARRES2|THBS1|TREM1|TRPV4,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of mitochondrial membrane potential,GO:0010918,[Ferrosoferric Oxide binds to titanium dioxide] which results in decreased positive regulation of mitochondrial membrane potential,affects^binding|decreases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",AKT1|BAD|BID|GSK3B|HNF1A|MFN1|MFN2|MYC|NDUFC2|NNT|PRKN|TMEM135|VCP,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of mitochondrial membrane potential,GO:0010918,titanium dioxide results in decreased positive regulation of mitochondrial membrane potential,decreases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",AKT1|BAD|BID|GSK3B|HNF1A|MFN1|MFN2|MYC|NDUFC2|NNT|PRKN|TMEM135|VCP,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neuron apoptotic process,GO:0043525,carboxymethyl-chitosan inhibits the reaction [titanium dioxide results in increased positive regulation of neuron apoptotic process],decreases^reaction|increases^phenotype,Rattus norvegicus^10116,"CA1 Region, Hippocampal^D056547^0|Pyramidal Cells^D017966^1",ABL1|AGER|AIFM1|AIMP2|APP|ASCL1|ATF2|ATF4|ATM|BACE1|BAX|BBC3|BCL2L11|BDNF|CASP14|CASP3|CASP6|CASP7|CASP8|CASP9|CCL3|CCR5|CDC34|CDC42|CDK5|CDK5R1|CTNNB1|DDIT3|EGLN1|EGR1|EPHA7|FAS|FGFR3|FOXO3|GCH1|GRIK2|GRIK5|GRN|GSK3B|HDAC3|HDAC4|HRK|IL18|IL1B|ITGA1|JUN|KCNMA1|LCN2|MAP2K7|MAP3K11|MAPK8|MIR210|MIR96|MTOR|MYB|MYBL2|NCF2|NFATC4|NQO1|NQO2|NR3C1|PCSK9|PITX3|PMAIP1|POU4F1|PRNP|PTPRF|RHOA|RIPK1|ST8SIA2|TFAP2A|TGFB2|TNF|TNFRSF1A|TP53|TRAF7|TRP53|UBE2M,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neuron apoptotic process,GO:0043525,carboxymethyl-chitosan inhibits the reaction [titanium dioxide results in increased positive regulation of neuron apoptotic process],decreases^reaction|increases^phenotype,Rattus norvegicus^10116,Cerebellum^D002531^0|Purkinje Cells^D011689^1,ABL1|AGER|AIFM1|AIMP2|APP|ASCL1|ATF2|ATF4|ATM|BACE1|BAX|BBC3|BCL2L11|BDNF|CASP14|CASP3|CASP6|CASP7|CASP8|CASP9|CCL3|CCR5|CDC34|CDC42|CDK5|CDK5R1|CTNNB1|DDIT3|EGLN1|EGR1|EPHA7|FAS|FGFR3|FOXO3|GCH1|GRIK2|GRIK5|GRN|GSK3B|HDAC3|HDAC4|HRK|IL18|IL1B|ITGA1|JUN|KCNMA1|LCN2|MAP2K7|MAP3K11|MAPK8|MIR210|MIR96|MTOR|MYB|MYBL2|NCF2|NFATC4|NQO1|NQO2|NR3C1|PCSK9|PITX3|PMAIP1|POU4F1|PRNP|PTPRF|RHOA|RIPK1|ST8SIA2|TFAP2A|TGFB2|TNF|TNFRSF1A|TP53|TRAF7|TRP53|UBE2M,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neuron apoptotic process,GO:0043525,carboxymethyl-chitosan inhibits the reaction [titanium dioxide results in increased positive regulation of neuron apoptotic process],decreases^reaction|increases^phenotype,Rattus norvegicus^10116,Neocortex^D019579^0|Pyramidal Cells^D017966^1,ABL1|AGER|AIFM1|AIMP2|APP|ASCL1|ATF2|ATF4|ATM|BACE1|BAX|BBC3|BCL2L11|BDNF|CASP14|CASP3|CASP6|CASP7|CASP8|CASP9|CCL3|CCR5|CDC34|CDC42|CDK5|CDK5R1|CTNNB1|DDIT3|EGLN1|EGR1|EPHA7|FAS|FGFR3|FOXO3|GCH1|GRIK2|GRIK5|GRN|GSK3B|HDAC3|HDAC4|HRK|IL18|IL1B|ITGA1|JUN|KCNMA1|LCN2|MAP2K7|MAP3K11|MAPK8|MIR210|MIR96|MTOR|MYB|MYBL2|NCF2|NFATC4|NQO1|NQO2|NR3C1|PCSK9|PITX3|PMAIP1|POU4F1|PRNP|PTPRF|RHOA|RIPK1|ST8SIA2|TFAP2A|TGFB2|TNF|TNFRSF1A|TP53|TRAF7|TRP53|UBE2M,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neuron apoptotic process,GO:0043525,titanium dioxide results in increased positive regulation of neuron apoptotic process,increases^phenotype,Rattus norvegicus^10116,"CA1 Region, Hippocampal^D056547^0|Pyramidal Cells^D017966^1",ABL1|AGER|AIFM1|AIMP2|APP|ASCL1|ATF2|ATF4|ATM|BACE1|BAX|BBC3|BCL2L11|BDNF|CASP14|CASP3|CASP6|CASP7|CASP8|CASP9|CCL3|CCR5|CDC34|CDC42|CDK5|CDK5R1|CTNNB1|DDIT3|EGLN1|EGR1|EPHA7|FAS|FGFR3|FOXO3|GCH1|GRIK2|GRIK5|GRN|GSK3B|HDAC3|HDAC4|HRK|IL18|IL1B|ITGA1|JUN|KCNMA1|LCN2|MAP2K7|MAP3K11|MAPK8|MIR210|MIR96|MTOR|MYB|MYBL2|NCF2|NFATC4|NQO1|NQO2|NR3C1|PCSK9|PITX3|PMAIP1|POU4F1|PRNP|PTPRF|RHOA|RIPK1|ST8SIA2|TFAP2A|TGFB2|TNF|TNFRSF1A|TP53|TRAF7|TRP53|UBE2M,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neuron apoptotic process,GO:0043525,titanium dioxide results in increased positive regulation of neuron apoptotic process,increases^phenotype,Rattus norvegicus^10116,Cerebellum^D002531^0|Purkinje Cells^D011689^1,ABL1|AGER|AIFM1|AIMP2|APP|ASCL1|ATF2|ATF4|ATM|BACE1|BAX|BBC3|BCL2L11|BDNF|CASP14|CASP3|CASP6|CASP7|CASP8|CASP9|CCL3|CCR5|CDC34|CDC42|CDK5|CDK5R1|CTNNB1|DDIT3|EGLN1|EGR1|EPHA7|FAS|FGFR3|FOXO3|GCH1|GRIK2|GRIK5|GRN|GSK3B|HDAC3|HDAC4|HRK|IL18|IL1B|ITGA1|JUN|KCNMA1|LCN2|MAP2K7|MAP3K11|MAPK8|MIR210|MIR96|MTOR|MYB|MYBL2|NCF2|NFATC4|NQO1|NQO2|NR3C1|PCSK9|PITX3|PMAIP1|POU4F1|PRNP|PTPRF|RHOA|RIPK1|ST8SIA2|TFAP2A|TGFB2|TNF|TNFRSF1A|TP53|TRAF7|TRP53|UBE2M,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neuron apoptotic process,GO:0043525,titanium dioxide results in increased positive regulation of neuron apoptotic process,increases^phenotype,Rattus norvegicus^10116,Neocortex^D019579^0|Pyramidal Cells^D017966^1,ABL1|AGER|AIFM1|AIMP2|APP|ASCL1|ATF2|ATF4|ATM|BACE1|BAX|BBC3|BCL2L11|BDNF|CASP14|CASP3|CASP6|CASP7|CASP8|CASP9|CCL3|CCR5|CDC34|CDC42|CDK5|CDK5R1|CTNNB1|DDIT3|EGLN1|EGR1|EPHA7|FAS|FGFR3|FOXO3|GCH1|GRIK2|GRIK5|GRN|GSK3B|HDAC3|HDAC4|HRK|IL18|IL1B|ITGA1|JUN|KCNMA1|LCN2|MAP2K7|MAP3K11|MAPK8|MIR210|MIR96|MTOR|MYB|MYBL2|NCF2|NFATC4|NQO1|NQO2|NR3C1|PCSK9|PITX3|PMAIP1|POU4F1|PRNP|PTPRF|RHOA|RIPK1|ST8SIA2|TFAP2A|TGFB2|TNF|TNFRSF1A|TP53|TRAF7|TRP53|UBE2M,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of neutrophil extravasation,GO:2000391,titanium dioxide results in increased positive regulation of neutrophil extravasation,increases^phenotype,Mus musculus^10090|Rattus norvegicus^10116,Lung^D008168^0,ADAM8|CD99L2|IL1R1|MDK|PTGER3|PTGER4|RAC2,27760801|30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of NF-kappaB transcription factor activity,GO:0051092,titanium dioxide results in increased positive regulation of NF-kappaB transcription factor activity,increases^phenotype,Rattus norvegicus^10116,"Astrocytes^D001253^0|Cells, Cultured^D002478^1",AGER|AGT|ALK|AMH|ANKRD16|ANKRD42|AR|ARHGEF2|ASB3|BCL10|BTK|CAMK2A|CARD11|CAT|CD27|CD40LG|CD84|CFLAR|CHUK|CIB1|CLEC7A|CLOCK|CLU|CRADD|CRHR2|CRNN|DDRGK1|DHX33|DHX9|EIF2AK2|ERC1|ERMAP|GREM1|HSPA1A|HSPA1B|ICAM1|IKBKB|IL18|IL18R1|IL18RAP|IL1B|IL1RAP|INS1|IRAK1|IRAK2|IRAK3|ITGB2|KRAS|LAMTOR5|LRRFIP1|LRRFIP2|LTF|MALT1|MTDH|MTPN|MYD88|NLRC4|NLRP3|NOD1|NPM1|NTRK1|NTS|PHF19|PLCG2|PPIA|PRDX3|PRKCH|PRKCI|PRKCQ|PRKCZ|PRKD1|PRKD2|PSMA6|PTMA|PYCARD|RAB7B|RBCK1|RELA|RHEBL1|RIPK1|RIPK2|RIPK3|RIPK4|RNF25|RNF31|ROR1|RPS6KA4|RPS6KA5|RTKN2|S100A8|S100A9|SLCO3A1|SPHK1|TCHH|TFRC|TGFB1|TIRAP|TLR2|TLR3|TLR4|TLR9|TMED7|TNF|TNFRSF11A|TNFRSF18|TNFRSF1B|TNFSF11|TNKS|TRAF1|TRAF2|TRAF6|TRAPPC9|TRIM12C|TRIM13|TRIM14|TRIM21|TRIM25|TRIM30A|TRIM30D|TRIM32|TRIM37|TRIM38|TRIM39|TRIM52|TRIM58|TRIM59|TRIM62|TRIM8|TWF2|UBE2N|UBE2V1|VHL|WNT5A|ZBTB7A,32004531
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of p38MAPK cascade,GO:1900745,[Ferrosoferric Oxide binds to titanium dioxide] which results in increased positive regulation of p38MAPK cascade,affects^binding|increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",AGER|ARHGEF2|BMP2|BMP4|CCR2|DHX15|GADD45A|GADD45B|GADD45G|GDF6|GSN|HAND2|IL1B|LEP|MAP3K3|MAP3K4|MAP3K5|MFHAS1|MINK1|MIR181D|OPRK1|PJA2|PRMT1|RELL2|SASH1|SPHK1|SPI1|STK39|VEGFA|ZC3H12A,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of p38MAPK cascade,GO:1900745,titanium dioxide results in increased positive regulation of p38MAPK cascade,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",AGER|ARHGEF2|BMP2|BMP4|CCR2|DHX15|GADD45A|GADD45B|GADD45G|GDF6|GSN|HAND2|IL1B|LEP|MAP3K3|MAP3K4|MAP3K5|MFHAS1|MINK1|MIR181D|OPRK1|PJA2|PRMT1|RELL2|SASH1|SPHK1|SPI1|STK39|VEGFA|ZC3H12A,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of p38MAPK cascade,GO:1900745,titanium dioxide results in increased positive regulation of p38MAPK cascade,increases^phenotype,Mus musculus^10090,Cell Line^D002460^1|Epidermal Cells^D000078404^0,AGER|ARHGEF2|BMP2|BMP4|CCR2|DHX15|GADD45A|GADD45B|GADD45G|GDF6|GSN|HAND2|IL1B|LEP|MAP3K3|MAP3K4|MAP3K5|MFHAS1|MINK1|MIR181D|OPRK1|PJA2|PRMT1|RELL2|SASH1|SPHK1|SPI1|STK39|VEGFA|ZC3H12A,34730869
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of phagocytosis,GO:0050766,titanium dioxide results in increased positive regulation of phagocytosis,increases^phenotype,Rattus norvegicus^10116,"Lung^D008168^0|Macrophages, Alveolar^D016676^1",ABCA7|ABR|AGER|AHSG|APOA2|BCR|BTK|C3|CALR|CAMK1D|CCR7|CD209B|CD36|CD47|CLEC7A|CYBA|DNM2|FCER1G|FCGR1|FCGR2B|FCGR3|FPR2|FPR-RS6|GAS6|GATA2|HSPA8|IFNG|IGHG1|IL15|IL15RA|ITGB2|KLRD1|LMAN2|LRP1|MBL1|MBL2|MEX3B|MIR17|MYH9|PLA2G5|PROS1|PTK2|PTPRC|PTPRJ|PTX3|PYCARD|RAB27A|RAP1A|RAPGEF1|REL|SFTPA1|SFTPD|SIRPA|SIRPB1A|SLC11A1|SOD1|SPACA3|STAT3|TLR2|TREM2|TUB|TULP1,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of phagocytosis,GO:0050766,titanium dioxide results in increased positive regulation of phagocytosis,increases^phenotype,Rattus norvegicus^10116,Lymph Nodes^D008198^0,ABCA7|ABR|AGER|AHSG|APOA2|BCR|BTK|C3|CALR|CAMK1D|CCR7|CD209B|CD36|CD47|CLEC7A|CYBA|DNM2|FCER1G|FCGR1|FCGR2B|FCGR3|FPR2|FPR-RS6|GAS6|GATA2|HSPA8|IFNG|IGHG1|IL15|IL15RA|ITGB2|KLRD1|LMAN2|LRP1|MBL1|MBL2|MEX3B|MIR17|MYH9|PLA2G5|PROS1|PTK2|PTPRC|PTPRJ|PTX3|PYCARD|RAB27A|RAP1A|RAPGEF1|REL|SFTPA1|SFTPD|SIRPA|SIRPB1A|SLC11A1|SOD1|SPACA3|STAT3|TLR2|TREM2|TUB|TULP1,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,Acetylcysteine inhibits the reaction [titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process],decreases^reaction|increases^phenotype,Homo sapiens^9606,"Cell Line^D002460^2|Epithelial Cells^D004847^1|Kidney Tubules, Proximal^D007687^0",ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,25406100
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,[Ferrosoferric Oxide binds to titanium dioxide] which results in increased positive regulation of reactive oxygen species biosynthetic process,affects^binding|increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,[Silver Compounds binds to [Nitrogen binds to titanium dioxide]] which results in increased positive regulation of reactive oxygen species biosynthetic process,affects^binding|increases^phenotype,Homo sapiens^9606,A549 Cells^D000072283^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,30711708
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,[Silver Compounds binds to [Nitrogen binds to titanium dioxide]] which results in increased positive regulation of reactive oxygen species biosynthetic process,affects^binding|increases^phenotype,Homo sapiens^9606,Cell Line^D002460^1|Keratinocytes^D015603^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,30711708
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,[Silver Compounds binds to titanium dioxide] which results in increased positive regulation of reactive oxygen species biosynthetic process,affects^binding|increases^phenotype,Homo sapiens^9606,A549 Cells^D000072283^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,30711708
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,[Silver Compounds binds to titanium dioxide] which results in increased positive regulation of reactive oxygen species biosynthetic process,affects^binding|increases^phenotype,Homo sapiens^9606,Cell Line^D002460^1|Keratinocytes^D015603^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,30711708
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Homo sapiens^9606,"Cell Line^D002460^2|Epithelial Cells^D004847^1|Kidney Tubules, Proximal^D007687^0",ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,25406100
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Neural Stem Cells^D058953^0",ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,31927068
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Homo sapiens^9606,HCT116 Cells^D045325^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,35973603
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Mus musculus^10090,Cell Line^D002460^1|Epidermal Cells^D000078404^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,34730869
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Mus musculus^10090,RAW 264.7 Cells^D000067996^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,28606428
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process,increases^phenotype,Rattus norvegicus^10116,"Astrocytes^D001253^0|Cells, Cultured^D002478^1",ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,32004531
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of reactive oxygen species biosynthetic process,GO:1903428,[titanium dioxide results in increased positive regulation of reactive oxygen species biosynthetic process] which results in increased abundance of Hydroxyl Radical,increases^abundance|increases^phenotype,Mus musculus^10090,Cell Line^D002460^1|Epidermal Cells^D000078404^0,ADCY10|ADGRB1|ALOX12|CD36|CLCN3|CYBA|FAS|FOXO3|GRIN1|HDAC4|IL4|LCN2|MFN2|OGT|PLCG2|RAB27A|SLC5A3|TLR4|TLR6,34730869
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of release of cytochrome c from mitochondria,GO:0090200,[Ferrosoferric Oxide binds to titanium dioxide] which results in increased positive regulation of release of cytochrome c from mitochondria,affects^binding|increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",BAD|BAX|BBC3|BCL2L11|BID|BIK|BMF|BNIP3|FAM162A|FAS|HRK|MFF|MMP9|MOAP1|PDCD5|PINK1|PLA2G6|PLAUR|PMAIP1|PYCARD|TNFSF10|TP53|TRP53|WDR35,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of release of cytochrome c from mitochondria,GO:0090200,titanium dioxide results in increased positive regulation of release of cytochrome c from mitochondria,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",BAD|BAX|BBC3|BCL2L11|BID|BIK|BMF|BNIP3|FAM162A|FAS|HRK|MFF|MMP9|MOAP1|PDCD5|PINK1|PLA2G6|PLAUR|PMAIP1|PYCARD|TNFSF10|TP53|TRP53|WDR35,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of superoxide dismutase activity,GO:1901671,titanium dioxide results in increased positive regulation of superoxide dismutase activity,increases^phenotype,Rattus norvegicus^10116,Brain^D001921^0,ATP7A|RGN|SIRT3,26277626
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of vasoconstriction,GO:0045907,titanium dioxide promotes the reaction [Nitroglycerin inhibits the reaction [Potassium Chloride results in increased positive regulation of vasoconstriction]],decreases^reaction|increases^phenotype|increases^reaction,Homo sapiens^9606,Arteries^D001158^1|Subcutaneous Tissue^D040521^0,ABL1|ACE|ADD3|ADRA1A|ADRA1D|ADRA2C|AKT1|ALOX5|AVP|AVPR1A|AVPR1B|AVPR2|CAV1|CD38|CHRM3|EGFR|F2R|F2RL1|FAAH|FGA|FGB|FGG|GJA1|GJA5|GRK2|HMGCR|HRH2|HTR2C|ICAM1|MGLL|NPY1R|OXTR|PDE5A|PDGFB|PTGER3|PTGS1|PTGS2|RBFOX2|RHOA|SMAD6|SMTNL2|TACR1|TBXA2R|TBXAS1|TRPM4|WDR35,30033381
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of vasoconstriction,GO:0045907,titanium dioxide promotes the reaction [sarafotoxins s6 results in increased positive regulation of vasoconstriction],increases^phenotype|increases^reaction,Homo sapiens^9606,Arteries^D001158^1|Subcutaneous Tissue^D040521^0,ABL1|ACE|ADD3|ADRA1A|ADRA1D|ADRA2C|AKT1|ALOX5|AVP|AVPR1A|AVPR1B|AVPR2|CAV1|CD38|CHRM3|EGFR|F2R|F2RL1|FAAH|FGA|FGB|FGG|GJA1|GJA5|GRK2|HMGCR|HRH2|HTR2C|ICAM1|MGLL|NPY1R|OXTR|PDE5A|PDGFB|PTGER3|PTGS1|PTGS2|RBFOX2|RHOA|SMAD6|SMTNL2|TACR1|TBXA2R|TBXAS1|TRPM4|WDR35,30033381
13463-67-7,titanium dioxide,C009495,13463-67-7,positive regulation of vasoconstriction,GO:0045907,titanium dioxide promotes the reaction [Serotonin results in increased positive regulation of vasoconstriction],increases^phenotype|increases^reaction,Homo sapiens^9606,Arteries^D001158^1|Subcutaneous Tissue^D040521^0,ABL1|ACE|ADD3|ADRA1A|ADRA1D|ADRA2C|AKT1|ALOX5|AVP|AVPR1A|AVPR1B|AVPR2|CAV1|CD38|CHRM3|EGFR|F2R|F2RL1|FAAH|FGA|FGB|FGG|GJA1|GJA5|GRK2|HMGCR|HRH2|HTR2C|ICAM1|MGLL|NPY1R|OXTR|PDE5A|PDGFB|PTGER3|PTGS1|PTGS2|RBFOX2|RHOA|SMAD6|SMTNL2|TACR1|TBXA2R|TBXAS1|TRPM4|WDR35,30033381
13463-67-7,titanium dioxide,C009495,13463-67-7,protein-glutamine gamma-glutamyltransferase activity,GO:0003810,morin inhibits the reaction [titanium dioxide results in increased protein-glutamine gamma-glutamyltransferase activity],decreases^reaction|increases^phenotype,Rattus norvegicus^10116,Testis^D013737^0,E2F1|F13A1|TG|TGM1|TGM2|TGM4|TGM7|TMX3|ZSCAN29,28844848
