# Input,GeneSymbol,GeneID,Ontology,GoTermName,GoTermID
ccl11,CCL11,6356,Biological Process,response to radiation,GO:0009314
ccl11,CCL11,6356,Biological Process,response to virus,GO:0009615
ccl11,CCL11,6356,Biological Process,signal transduction,GO:0007165
ccl12,CCL12,20293,Biological Process,angiogenesis,GO:0001525
ccl12,CCL12,20293,Biological Process,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844
ccl12,CCL12,20293,Biological Process,astrocyte cell migration,GO:0043615
ccl12,CCL12,20293,Biological Process,calcium ion transport,GO:0006816
ccl12,CCL12,20293,Biological Process,cell-cell signaling,GO:0007267
ccl12,CCL12,20293,Biological Process,cellular calcium ion homeostasis,GO:0006874
ccl12,CCL12,20293,Biological Process,cytokine-mediated signaling pathway,GO:0019221
ccl12,CCL12,20293,Biological Process,cytoskeleton organization,GO:0007010
ccl12,CCL12,20293,Biological Process,eosinophil chemotaxis,GO:0048245
ccl12,CCL12,20293,Biological Process,exocytosis,GO:0006887
ccl12,CCL12,20293,Biological Process,immune response,GO:0006955
ccl12,CCL12,20293,Biological Process,inflammatory response,GO:0006954
ccl12,CCL12,20293,Biological Process,macrophage chemotaxis,GO:0048246
ccl12,CCL12,20293,Biological Process,monocyte chemotaxis,GO:0002548
ccl12,CCL12,20293,Biological Process,negative regulation by host of viral genome replication,GO:0044828
ccl12,CCL12,20293,Biological Process,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134
ccl12,CCL12,20293,Biological Process,negative regulation of glial cell apoptotic process,GO:0034351
ccl12,CCL12,20293,Biological Process,negative regulation of leukocyte proliferation,GO:0070664
ccl12,CCL12,20293,Biological Process,negative regulation of natural killer cell chemotaxis,GO:2000502
ccl12,CCL12,20293,Biological Process,negative regulation of neuron apoptotic process,GO:0043524
ccl12,CCL12,20293,Biological Process,negative regulation of vascular endothelial cell proliferation,GO:1905563
ccl12,CCL12,20293,Biological Process,positive regulation of calcium ion import,GO:0090280
ccl12,CCL12,20293,Biological Process,positive regulation of endothelial cell apoptotic process,GO:2000353
ccl12,CCL12,20293,Biological Process,positive regulation of leukocyte migration,GO:0002687
ccl12,CCL12,20293,Biological Process,regulation of cell shape,GO:0008360
ccl12,CCL12,20293,Biological Process,signal transduction,GO:0007165
ccl17,CCL17,6361,Biological Process,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844
ccl17,CCL17,6361,Biological Process,biological_process,GO:0008150
ccl17,CCL17,6361,Biological Process,cell-cell signaling,GO:0007267
ccl17,CCL17,6361,Biological Process,cell chemotaxis,GO:0060326
ccl17,CCL17,6361,Biological Process,cellular defense response,GO:0006968
ccl17,CCL17,6361,Biological Process,cellular response to interleukin-1,GO:0071347
ccl17,CCL17,6361,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl17,CCL17,6361,Biological Process,cellular response to type II interferon,GO:0071346
ccl17,CCL17,6361,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl17,CCL17,6361,Biological Process,chemotaxis,GO:0006935
ccl17,CCL17,6361,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl17,CCL17,6361,Biological Process,immune response,GO:0006955
ccl17,CCL17,6361,Biological Process,inflammatory response,GO:0006954
ccl17,CCL17,6361,Biological Process,killing of cells of another organism,GO:0031640
ccl17,CCL17,6361,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl17,CCL17,6361,Biological Process,monocyte chemotaxis,GO:0002548
ccl17,CCL17,6361,Biological Process,negative regulation of myoblast differentiation,GO:0045662
ccl17,CCL17,6361,Biological Process,neutrophil chemotaxis,GO:0030593
ccl17,CCL17,6361,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl17,CCL17,6361,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl17,CCL17,6361,Biological Process,signal transduction,GO:0007165
ccl19,CCL19,6363,Biological Process,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844
ccl19,CCL19,6363,Biological Process,cell communication,GO:0007154
ccl19,CCL19,6363,Biological Process,cell maturation,GO:0048469
ccl19,CCL19,6363,Biological Process,cellular calcium ion homeostasis,GO:0006874
ccl19,CCL19,6363,Biological Process,cellular response to interleukin-1,GO:0071347
ccl19,CCL19,6363,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl19,CCL19,6363,Biological Process,cellular response to type II interferon,GO:0071346
ccl19,CCL19,6363,Biological Process,cellular response to virus,GO:0098586
ccl19,CCL19,6363,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl19,CCL19,6363,Biological Process,dendritic cell chemotaxis,GO:0002407
ccl19,CCL19,6363,Biological Process,establishment of T cell polarity,GO:0001768
ccl19,CCL19,6363,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl19,CCL19,6363,Biological Process,immune response,GO:0006955
ccl19,CCL19,6363,Biological Process,immunological synapse formation,GO:0001771
ccl19,CCL19,6363,Biological Process,inflammatory response,GO:0006954
ccl19,CCL19,6363,Biological Process,killing of cells of another organism,GO:0031640
ccl19,CCL19,6363,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl19,CCL19,6363,Biological Process,mature conventional dendritic cell differentiation,GO:0097029
ccl19,CCL19,6363,Biological Process,monocyte chemotaxis,GO:0002548
ccl19,CCL19,6363,Biological Process,myeloid dendritic cell chemotaxis,GO:0002408
ccl19,CCL19,6363,Biological Process,negative regulation of dendritic cell apoptotic process,GO:2000669
ccl19,CCL19,6363,Biological Process,neutrophil chemotaxis,GO:0030593
ccl19,CCL19,6363,Biological Process,positive regulation of cell motility,GO:2000147
ccl19,CCL19,6363,Biological Process,positive regulation of chemotaxis,GO:0050921
ccl19,CCL19,6363,Biological Process,positive regulation of dendritic cell antigen processing and presentation,GO:0002606
ccl19,CCL19,6363,Biological Process,positive regulation of dendritic cell dendrite assembly,GO:2000549
ccl19,CCL19,6363,Biological Process,positive regulation of endocytosis,GO:0045807
ccl19,CCL19,6363,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl19,CCL19,6363,Biological Process,positive regulation of glycoprotein biosynthetic process,GO:0010560
ccl19,CCL19,6363,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl19,CCL19,6363,Biological Process,positive regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043123
ccl19,CCL19,6363,Biological Process,positive regulation of interleukin-12 production,GO:0032735
ccl19,CCL19,6363,Biological Process,positive regulation of interleukin-1 beta production,GO:0032731
ccl19,CCL19,6363,Biological Process,positive regulation of JNK cascade,GO:0046330
ccl19,CCL19,6363,Biological Process,positive regulation of JUN kinase activity,GO:0043507
ccl19,CCL19,6363,Biological Process,positive regulation of neutrophil chemotaxis,GO:0090023
ccl19,CCL19,6363,Biological Process,positive regulation of NIK/NF-kappaB signaling,GO:1901224
ccl19,CCL19,6363,Biological Process,positive regulation of protein kinase activity,GO:0045860
ccl19,CCL19,6363,Biological Process,positive regulation of protein kinase B signaling,GO:0051897
ccl19,CCL19,6363,Biological Process,positive regulation of receptor-mediated endocytosis,GO:0048260
ccl19,CCL19,6363,Biological Process,positive regulation of T cell proliferation,GO:0042102
ccl19,CCL19,6363,Biological Process,positive regulation of T-helper 1 cell differentiation,GO:0045627
ccl19,CCL19,6363,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
ccl19,CCL19,6363,Biological Process,regulation of cell projection assembly,GO:0060491
ccl19,CCL19,6363,Biological Process,release of sequestered calcium ion into cytosol,GO:0051209
ccl19,CCL19,6363,Biological Process,response to nitric oxide,GO:0071731
ccl19,CCL19,6363,Biological Process,response to prostaglandin E,GO:0034695
ccl19,CCL19,6363,Biological Process,response to virus,GO:0009615
ccl19,CCL19,6363,Biological Process,signal transduction,GO:0007165
ccl19,CCL19,6363,Biological Process,T cell costimulation,GO:0031295
ccl2,CCL2,6347,Biological Process,angiogenesis,GO:0001525
ccl2,CCL2,6347,Biological Process,animal organ morphogenesis,GO:0009887
ccl2,CCL2,6347,Biological Process,animal organ regeneration,GO:0031100
ccl2,CCL2,6347,Biological Process,astrocyte cell migration,GO:0043615
ccl2,CCL2,6347,Biological Process,cell adhesion,GO:0007155
ccl2,CCL2,6347,Biological Process,cell surface receptor signaling pathway,GO:0007166
ccl2,CCL2,6347,Biological Process,cellular calcium ion homeostasis,GO:0006874
ccl2,CCL2,6347,Biological Process,cellular homeostasis,GO:0019725
ccl2,CCL2,6347,Biological Process,cellular response to ATP,GO:0071318
ccl2,CCL2,6347,Biological Process,cellular response to dexamethasone stimulus,GO:0071549
ccl2,CCL2,6347,Biological Process,cellular response to estradiol stimulus,GO:0071392
ccl2,CCL2,6347,Biological Process,cellular response to fatty acid,GO:0071398
ccl2,CCL2,6347,Biological Process,cellular response to fibroblast growth factor stimulus,GO:0044344
ccl2,CCL2,6347,Biological Process,cellular response to glucose stimulus,GO:0071333
ccl2,CCL2,6347,Biological Process,cellular response to high density lipoprotein particle stimulus,GO:0071403
ccl2,CCL2,6347,Biological Process,cellular response to insulin stimulus,GO:0032869
ccl2,CCL2,6347,Biological Process,cellular response to interleukin-1,GO:0071347
ccl2,CCL2,6347,Biological Process,cellular response to interleukin-6,GO:0071354
ccl2,CCL2,6347,Biological Process,cellular response to lipopolysaccharide,GO:0071222
ccl2,CCL2,6347,Biological Process,cellular response to lipoprotein particle stimulus,GO:0071402
ccl2,CCL2,6347,Biological Process,cellular response to macrophage colony-stimulating factor stimulus,GO:0036006
ccl2,CCL2,6347,Biological Process,cellular response to platelet-derived growth factor stimulus,GO:0036120
ccl2,CCL2,6347,Biological Process,cellular response to retinoic acid,GO:0071300
ccl2,CCL2,6347,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl2,CCL2,6347,Biological Process,cellular response to type II interferon,GO:0071346
ccl2,CCL2,6347,Biological Process,cellular response to xenobiotic stimulus,GO:0071466
ccl2,CCL2,6347,Biological Process,chemokine (C-C motif) ligand 2 signaling pathway,GO:0038148
ccl2,CCL2,6347,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl2,CCL2,6347,Biological Process,chemokinesis,GO:0042466
ccl2,CCL2,6347,Biological Process,chemotaxis,GO:0006935
ccl2,CCL2,6347,Biological Process,chronic inflammatory response,GO:0002544
ccl2,CCL2,6347,Biological Process,cytokine-mediated signaling pathway,GO:0019221
ccl2,CCL2,6347,Biological Process,cytoskeleton organization,GO:0007010
ccl2,CCL2,6347,Biological Process,eosinophil chemotaxis,GO:0048245
ccl2,CCL2,6347,Biological Process,glial cell migration,GO:0008347
ccl2,CCL2,6347,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl2,CCL2,6347,Biological Process,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO:0007187
ccl2,CCL2,6347,Biological Process,helper T cell extravasation,GO:0035684
ccl2,CCL2,6347,Biological Process,humoral immune response,GO:0006959
ccl2,CCL2,6347,Biological Process,immune response,GO:0006955
ccl2,CCL2,6347,Biological Process,inflammatory response,GO:0006954
ccl2,CCL2,6347,Biological Process,leukocyte migration involved in inflammatory response,GO:0002523
ccl2,CCL2,6347,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl2,CCL2,6347,Biological Process,macrophage chemotaxis,GO:0048246
ccl2,CCL2,6347,Biological Process,mammary gland involution,GO:0060056
ccl2,CCL2,6347,Biological Process,maternal process involved in female pregnancy,GO:0060135
ccl2,CCL2,6347,Biological Process,maternal process involved in parturition,GO:0060137
ccl2,CCL2,6347,Biological Process,monocyte chemotaxis,GO:0002548
ccl2,CCL2,6347,Biological Process,monocyte homeostasis,GO:0035702
ccl2,CCL2,6347,Biological Process,negative regulation of angiogenesis,GO:0016525
ccl2,CCL2,6347,Biological Process,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134
ccl2,CCL2,6347,Biological Process,negative regulation of glial cell apoptotic process,GO:0034351
ccl2,CCL2,6347,Biological Process,negative regulation of natural killer cell chemotaxis,GO:2000502
ccl2,CCL2,6347,Biological Process,negative regulation of neuron apoptotic process,GO:0043524
ccl2,CCL2,6347,Biological Process,negative regulation of vascular endothelial cell proliferation,GO:1905563
ccl2,CCL2,6347,Biological Process,neutrophil chemotaxis,GO:0030593
ccl2,CCL2,6347,Biological Process,positive chemotaxis,GO:0050918
ccl2,CCL2,6347,Biological Process,positive regulation of apoptotic cell clearance,GO:2000427
ccl2,CCL2,6347,Biological Process,positive regulation of calcium ion import,GO:0090280
ccl2,CCL2,6347,Biological Process,positive regulation of cell adhesion,GO:0045785
ccl2,CCL2,6347,Biological Process,positive regulation of cell-cell adhesion,GO:0022409
ccl2,CCL2,6347,Biological Process,positive regulation of cellular extravasation,GO:0002693
ccl2,CCL2,6347,Biological Process,positive regulation of collagen biosynthetic process,GO:0032967
ccl2,CCL2,6347,Biological Process,positive regulation of endothelial cell apoptotic process,GO:2000353
ccl2,CCL2,6347,Biological Process,positive regulation of endothelial cell proliferation,GO:0001938
ccl2,CCL2,6347,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl2,CCL2,6347,Biological Process,positive regulation of gene expression,GO:0010628
ccl2,CCL2,6347,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl2,CCL2,6347,Biological Process,positive regulation of immune complex clearance by monocytes and macrophages,GO:0090265
ccl2,CCL2,6347,Biological Process,positive regulation of leukocyte mediated cytotoxicity,GO:0001912
ccl2,CCL2,6347,Biological Process,positive regulation of leukocyte migration,GO:0002687
ccl2,CCL2,6347,Biological Process,positive regulation of macrophage chemotaxis,GO:0010759
ccl2,CCL2,6347,Biological Process,positive regulation of monocyte chemotaxis,GO:0090026
ccl2,CCL2,6347,Biological Process,positive regulation of NMDA glutamate receptor activity,GO:1904783
ccl2,CCL2,6347,Biological Process,positive regulation of protein targeting to membrane,GO:0090314
ccl2,CCL2,6347,Biological Process,positive regulation of synaptic transmission,GO:0050806
ccl2,CCL2,6347,Biological Process,"positive regulation of synaptic transmission, glutamatergic",GO:0051968
ccl2,CCL2,6347,Biological Process,positive regulation of T cell activation,GO:0050870
ccl2,CCL2,6347,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
ccl2,CCL2,6347,Biological Process,positive regulation of wound healing,GO:0090303
ccl2,CCL2,6347,Biological Process,protein phosphorylation,GO:0006468
ccl2,CCL2,6347,Biological Process,receptor signaling pathway via JAK-STAT,GO:0007259
ccl2,CCL2,6347,Biological Process,regulation of cell shape,GO:0008360
ccl2,CCL2,6347,Biological Process,regulation of vascular endothelial growth factor production,GO:0010574
ccl2,CCL2,6347,Biological Process,response to activity,GO:0014823
ccl2,CCL2,6347,Biological Process,response to amino acid,GO:0043200
ccl2,CCL2,6347,Biological Process,response to bacterium,GO:0009617
ccl2,CCL2,6347,Biological Process,response to cyclosporin A,GO:1905237
ccl2,CCL2,6347,Biological Process,response to ethanol,GO:0045471
ccl2,CCL2,6347,Biological Process,response to gamma radiation,GO:0010332
ccl2,CCL2,6347,Biological Process,response to glucocorticoid,GO:0051384
ccl2,CCL2,6347,Biological Process,response to hypoxia,GO:0001666
ccl2,CCL2,6347,Biological Process,response to isolation stress,GO:0035900
ccl2,CCL2,6347,Biological Process,response to lipopolysaccharide,GO:0032496
ccl2,CCL2,6347,Biological Process,response to mechanical stimulus,GO:0009612
ccl2,CCL2,6347,Biological Process,response to progesterone,GO:0032570
ccl2,CCL2,6347,Biological Process,response to tumor necrosis factor,GO:0034612
ccl2,CCL2,6347,Biological Process,response to vitamin B3,GO:0033552
ccl2,CCL2,6347,Biological Process,response to wounding,GO:0009611
ccl2,CCL2,6347,Biological Process,response to xenobiotic stimulus,GO:0009410
ccl2,CCL2,6347,Biological Process,sensory perception of pain,GO:0019233
ccl2,CCL2,6347,Biological Process,signal transduction,GO:0007165
ccl2,CCL2,6347,Biological Process,transforming growth factor beta receptor signaling pathway,GO:0007179
ccl2,CCL2,6347,Biological Process,vascular endothelial growth factor receptor signaling pathway,GO:0048010
ccl2,CCL2,6347,Biological Process,viral genome replication,GO:0019079
ccl20,CCL20,6364,Biological Process,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844
ccl20,CCL20,6364,Biological Process,calcium-mediated signaling,GO:0019722
ccl20,CCL20,6364,Biological Process,cell-cell signaling,GO:0007267
ccl20,CCL20,6364,Biological Process,cell chemotaxis,GO:0060326
ccl20,CCL20,6364,Biological Process,cellular response to interleukin-1,GO:0071347
ccl20,CCL20,6364,Biological Process,cellular response to lipopolysaccharide,GO:0071222
ccl20,CCL20,6364,Biological Process,cellular response to lipoteichoic acid,GO:0071223
ccl20,CCL20,6364,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl20,CCL20,6364,Biological Process,cellular response to type II interferon,GO:0071346
ccl20,CCL20,6364,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl20,CCL20,6364,Biological Process,chemotaxis,GO:0006935
ccl20,CCL20,6364,Biological Process,defense response to bacterium,GO:0042742
ccl20,CCL20,6364,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl20,CCL20,6364,Biological Process,immune response,GO:0006955
ccl20,CCL20,6364,Biological Process,inflammatory response,GO:0006954
ccl20,CCL20,6364,Biological Process,killing of cells of another organism,GO:0031640
ccl20,CCL20,6364,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl20,CCL20,6364,Biological Process,monocyte chemotaxis,GO:0002548
ccl20,CCL20,6364,Biological Process,neutrophil chemotaxis,GO:0030593
ccl20,CCL20,6364,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl20,CCL20,6364,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl20,CCL20,6364,Biological Process,positive regulation of interleukin-1 alpha production,GO:0032730
ccl20,CCL20,6364,Biological Process,positive regulation of T cell migration,GO:2000406
ccl20,CCL20,6364,Biological Process,signal transduction,GO:0007165
ccl20,CCL20,6364,Biological Process,T cell migration,GO:0072678
ccl20,CCL20,6364,Biological Process,thymocyte migration,GO:0072679
ccl24,CCL24,6369,Biological Process,biological_process,GO:0008150
ccl24,CCL24,6369,Biological Process,cell-cell signaling,GO:0007267
ccl24,CCL24,6369,Biological Process,cellular response to interleukin-1,GO:0071347
ccl24,CCL24,6369,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl24,CCL24,6369,Biological Process,cellular response to type II interferon,GO:0071346
ccl24,CCL24,6369,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl24,CCL24,6369,Biological Process,chemotaxis,GO:0006935
ccl24,CCL24,6369,Biological Process,cytoskeleton organization,GO:0007010
ccl24,CCL24,6369,Biological Process,eosinophil chemotaxis,GO:0048245
ccl24,CCL24,6369,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl24,CCL24,6369,Biological Process,immune response,GO:0006955
ccl24,CCL24,6369,Biological Process,inflammatory response,GO:0006954
ccl24,CCL24,6369,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl24,CCL24,6369,Biological Process,monocyte chemotaxis,GO:0002548
ccl24,CCL24,6369,Biological Process,neutrophil chemotaxis,GO:0030593
ccl24,CCL24,6369,Biological Process,positive regulation of actin filament polymerization,GO:0030838
ccl24,CCL24,6369,Biological Process,positive regulation of angiogenesis,GO:0045766
ccl24,CCL24,6369,Biological Process,positive regulation of cell migration,GO:0030335
ccl24,CCL24,6369,Biological Process,positive regulation of endothelial cell proliferation,GO:0001938
ccl24,CCL24,6369,Biological Process,positive regulation of eosinophil migration,GO:2000418
ccl24,CCL24,6369,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl24,CCL24,6369,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl24,CCL24,6369,Biological Process,positive regulation of inflammatory response,GO:0050729
ccl24,CCL24,6369,Biological Process,regulation of cell shape,GO:0008360
ccl24,CCL24,6369,Biological Process,signal transduction,GO:0007165
ccl3,CCL3,6348,Biological Process,astrocyte cell migration,GO:0043615
ccl3,CCL3,6348,Biological Process,calcium ion transport,GO:0006816
ccl3,CCL3,6348,Biological Process,calcium-mediated signaling,GO:0019722
ccl3,CCL3,6348,Biological Process,cell activation,GO:0001775
ccl3,CCL3,6348,Biological Process,cell-cell signaling,GO:0007267
ccl3,CCL3,6348,Biological Process,cellular calcium ion homeostasis,GO:0006874
ccl3,CCL3,6348,Biological Process,cellular response to interleukin-1,GO:0071347
ccl3,CCL3,6348,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl3,CCL3,6348,Biological Process,cellular response to type II interferon,GO:0071346
ccl3,CCL3,6348,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl3,CCL3,6348,Biological Process,chemotaxis,GO:0006935
ccl3,CCL3,6348,Biological Process,cytoskeleton organization,GO:0007010
ccl3,CCL3,6348,Biological Process,eosinophil chemotaxis,GO:0048245
ccl3,CCL3,6348,Biological Process,eosinophil degranulation,GO:0043308
ccl3,CCL3,6348,Biological Process,exocytosis,GO:0006887
ccl3,CCL3,6348,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl3,CCL3,6348,Biological Process,granulocyte chemotaxis,GO:0071621
ccl3,CCL3,6348,Biological Process,immune response,GO:0006955
ccl3,CCL3,6348,Biological Process,inflammatory response,GO:0006954
ccl3,CCL3,6348,Biological Process,leukocyte chemotaxis,GO:0030595
ccl3,CCL3,6348,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl3,CCL3,6348,Biological Process,macrophage chemotaxis,GO:0048246
ccl3,CCL3,6348,Biological Process,MAPK cascade,GO:0000165
ccl3,CCL3,6348,Biological Process,monocyte chemotaxis,GO:0002548
ccl3,CCL3,6348,Biological Process,negative regulation by host of viral transcription,GO:0043922
ccl3,CCL3,6348,Biological Process,negative regulation of bone mineralization,GO:0030502
ccl3,CCL3,6348,Biological Process,negative regulation of gene expression,GO:0010629
ccl3,CCL3,6348,Biological Process,negative regulation of osteoclast differentiation,GO:0045671
ccl3,CCL3,6348,Biological Process,neutrophil chemotaxis,GO:0030593
ccl3,CCL3,6348,Biological Process,osteoblast differentiation,GO:0001649
ccl3,CCL3,6348,Biological Process,positive chemotaxis,GO:0050918
ccl3,CCL3,6348,Biological Process,positive regulation of calcium ion import,GO:0090280
ccl3,CCL3,6348,Biological Process,positive regulation of calcium ion transport,GO:0051928
ccl3,CCL3,6348,Biological Process,positive regulation of calcium-mediated signaling,GO:0050850
ccl3,CCL3,6348,Biological Process,positive regulation of cell migration,GO:0030335
ccl3,CCL3,6348,Biological Process,positive regulation of cytosolic calcium ion concentration,GO:0007204
ccl3,CCL3,6348,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl3,CCL3,6348,Biological Process,positive regulation of gene expression,GO:0010628
ccl3,CCL3,6348,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl3,CCL3,6348,Biological Process,positive regulation of inflammatory response,GO:0050729
ccl3,CCL3,6348,Biological Process,positive regulation of interleukin-1 beta production,GO:0032731
ccl3,CCL3,6348,Biological Process,positive regulation of microglial cell activation,GO:1903980
ccl3,CCL3,6348,Biological Process,positive regulation of microglial cell migration,GO:1904141
ccl3,CCL3,6348,Biological Process,positive regulation of natural killer cell chemotaxis,GO:2000503
ccl3,CCL3,6348,Biological Process,positive regulation of neuron apoptotic process,GO:0043525
ccl3,CCL3,6348,Biological Process,positive regulation of osteoclast differentiation,GO:0045672
ccl3,CCL3,6348,Biological Process,positive regulation of protein kinase B signaling,GO:0051897
ccl3,CCL3,6348,Biological Process,positive regulation of transcription by RNA polymerase II,GO:0045944
ccl3,CCL3,6348,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
ccl3,CCL3,6348,Biological Process,protein phosphorylation,GO:0006468
ccl3,CCL3,6348,Biological Process,regulation of behavior,GO:0050795
ccl3,CCL3,6348,Biological Process,regulation of cell shape,GO:0008360
ccl3,CCL3,6348,Biological Process,regulation of programmed cell death,GO:0043067
ccl3,CCL3,6348,Biological Process,regulation of sensory perception of pain,GO:0051930
ccl3,CCL3,6348,Biological Process,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,GO:0014808
ccl3,CCL3,6348,Biological Process,response to cholesterol,GO:0070723
ccl3,CCL3,6348,Biological Process,response to toxic substance,GO:0009636
ccl3,CCL3,6348,Biological Process,response to xenobiotic stimulus,GO:0009410
ccl3,CCL3,6348,Biological Process,signaling,GO:0023052
ccl3,CCL3,6348,Biological Process,T cell chemotaxis,GO:0010818
ccl4,CCL4,6351,Biological Process,cell adhesion,GO:0007155
ccl4,CCL4,6351,Biological Process,cell-cell signaling,GO:0007267
ccl4,CCL4,6351,Biological Process,cell chemotaxis,GO:0060326
ccl4,CCL4,6351,Biological Process,cellular response to interleukin-1,GO:0071347
ccl4,CCL4,6351,Biological Process,cellular response to tumor necrosis factor,GO:0071356
ccl4,CCL4,6351,Biological Process,cellular response to type II interferon,GO:0071346
ccl4,CCL4,6351,Biological Process,cellular response to xenobiotic stimulus,GO:0071466
ccl4,CCL4,6351,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ccl4,CCL4,6351,Biological Process,chemotaxis,GO:0006935
ccl4,CCL4,6351,Biological Process,establishment or maintenance of cell polarity,GO:0007163
ccl4,CCL4,6351,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ccl4,CCL4,6351,Biological Process,immune response,GO:0006955
ccl4,CCL4,6351,Biological Process,inflammatory response,GO:0006954
ccl4,CCL4,6351,Biological Process,leukocyte chemotaxis,GO:0030595
ccl4,CCL4,6351,Biological Process,lymphocyte chemotaxis,GO:0048247
ccl4,CCL4,6351,Biological Process,monocyte chemotaxis,GO:0002548
ccl4,CCL4,6351,Biological Process,negative regulation by host of viral transcription,GO:0043922
ccl4,CCL4,6351,Biological Process,neutrophil chemotaxis,GO:0030593
ccl4,CCL4,6351,Biological Process,positive regulation of calcium ion transport,GO:0051928
ccl4,CCL4,6351,Biological Process,positive regulation of calcium-mediated signaling,GO:0050850
ccl4,CCL4,6351,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ccl4,CCL4,6351,Biological Process,positive regulation of GTPase activity,GO:0043547
ccl4,CCL4,6351,Biological Process,positive regulation of natural killer cell chemotaxis,GO:2000503
ccl4,CCL4,6351,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
ccl4,CCL4,6351,Biological Process,positive regulation of vascular permeability,GO:0043117
ccl4,CCL4,6351,Biological Process,response to toxic substance,GO:0009636
ccl4,CCL4,6351,Biological Process,response to virus,GO:0009615
ccl4,CCL4,6351,Biological Process,signal transduction,GO:0007165
ccl5,CCL5,6352,Biological Process,activation of phospholipase D activity,GO:0031584
ccl5,CCL5,6352,Biological Process,calcium ion transport,GO:0006816
ccl5,CCL5,6352,Biological Process,cell-cell signaling,GO:0007267
ccl5,CCL5,6352,Biological Process,cell chemotaxis,GO:0060326
ccl5,CCL5,6352,Biological Process,cellular calcium ion homeostasis,GO:0006874
ccl5,CCL5,6352,Biological Process,cellular response to alkyl hydroperoxide,GO:0071448
ccl5,CCL5,6352,Biological Process,cellular response to amino acid stimulus,GO:0071230
ccl5,CCL5,6352,Biological Process,cellular response to cytokine stimulus,GO:0071345
ccl5,CCL5,6352,Biological Process,cellular response to ethanol,GO:0071361
ccl5,CCL5,6352,Biological Process,cellular response to fibroblast growth factor stimulus,GO:0044344
ccl5,CCL5,6352,Biological Process,cellular response to high density lipoprotein particle stimulus,GO:0071403
ccl5,CCL5,6352,Biological Process,cellular response to interleukin-1,GO:0071347
ccl5,CCL5,6352,Biological Process,cellular response to lipid,GO:0071396
ccl5,CCL5,6352,Biological Process,cellular response to lipopolysaccharide,GO:0071222
ccl5,CCL5,6352,Biological Process,cellular response to morphine,GO:0071315
ccl5,CCL5,6352,Biological Process,cellular response to transforming growth factor beta stimulus,GO:0071560
