# Input,GeneSymbol,GeneID,Ontology,GoTermName,GoTermID
mir17,MIR17,406952,Biological Process,negative regulation of low-density lipoprotein particle clearance,GO:0010989
mir17,MIR17,406952,Biological Process,negative regulation of mitochondrial membrane permeability involved in apoptotic process,GO:1902109
mir17,MIR17,406952,Biological Process,negative regulation of osteoblast differentiation,GO:0045668
mir17,MIR17,406952,Biological Process,negative regulation of receptor-mediated endocytosis involved in cholesterol transport,GO:1905601
mir17,MIR17,406952,Biological Process,negative regulation of sprouting angiogenesis,GO:1903671
mir17,MIR17,406952,Biological Process,negative regulation of systemic arterial blood pressure,GO:0003085
mir17,MIR17,406952,Biological Process,negative regulation of toll-like receptor signaling pathway,GO:0034122
mir17,MIR17,406952,Biological Process,negative regulation of transforming growth factor beta receptor signaling pathway,GO:0030512
mir17,MIR17,406952,Biological Process,negative regulation of transporter activity,GO:0032410
mir17,MIR17,406952,Biological Process,negative regulation of vascular associated smooth muscle cell apoptotic process,GO:1905460
mir17,MIR17,406952,Biological Process,negative regulation of vascular endothelial growth factor production,GO:1904046
mir17,MIR17,406952,Biological Process,outflow tract morphogenesis,GO:0003151
mir17,MIR17,406952,Biological Process,positive regulation of apoptotic process,GO:0043065
mir17,MIR17,406952,Biological Process,positive regulation of blood pressure,GO:0045777
mir17,MIR17,406952,Biological Process,positive regulation of cardiac muscle cell apoptotic process,GO:0010666
mir17,MIR17,406952,Biological Process,positive regulation of cardiac muscle hypertrophy in response to stress,GO:1903244
mir17,MIR17,406952,Biological Process,positive regulation of connective tissue replacement involved in inflammatory response wound healing,GO:1904598
mir17,MIR17,406952,Biological Process,positive regulation of cytokine production involved in inflammatory response,GO:1900017
mir17,MIR17,406952,Biological Process,positive regulation of endothelial cell proliferation,GO:0001938
mir17,MIR17,406952,Biological Process,positive regulation of fat cell differentiation,GO:0045600
mir17,MIR17,406952,Biological Process,positive regulation of fibroblast proliferation,GO:0048146
mir17,MIR17,406952,Biological Process,positive regulation of gene expression,GO:0010628
mir17,MIR17,406952,Biological Process,positive regulation of hydrogen peroxide-mediated programmed cell death,GO:1901300
mir17,MIR17,406952,Biological Process,positive regulation of metalloendopeptidase activity,GO:1904685
mir17,MIR17,406952,Biological Process,positive regulation of phagocytosis,GO:0050766
mir17,MIR17,406952,Biological Process,positive regulation of pulmonary blood vessel remodeling,GO:1905111
mir17,MIR17,406952,Biological Process,positive regulation of smooth muscle hypertrophy,GO:1905149
mir17,MIR17,406952,Biological Process,positive regulation of vascular associated smooth muscle cell proliferation,GO:1904707
mir17,MIR17,406952,Biological Process,pre-B cell differentiation,GO:0002329
mir17,MIR17,406952,Biological Process,response to bacterium,GO:0009617
mir17,MIR17,406952,Biological Process,response to wounding,GO:0009611
mir17,MIR17,406952,Biological Process,sensory perception of sound,GO:0007605
mir17,MIR17,406952,Biological Process,spinal cord motor neuron differentiation,GO:0021522
mir17,MIR17,406952,Biological Process,ventricular septum morphogenesis,GO:0060412
mir181c,MIR181C,406957,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir181c,MIR181C,406957,Biological Process,cellular response to lipopolysaccharide,GO:0071222
mir181c,MIR181C,406957,Biological Process,hematopoietic stem cell differentiation,GO:0060218
mir181c,MIR181C,406957,Biological Process,long-term synaptic potentiation,GO:0060291
mir181c,MIR181C,406957,Biological Process,microglial cell activation,GO:0001774
mir181c,MIR181C,406957,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir181c,MIR181C,406957,Biological Process,miRNA-mediated gene silencing by inhibition of translation,GO:0035278
mir181c,MIR181C,406957,Biological Process,miRNA-mediated gene silencing by mRNA destabilization,GO:0035279
mir181c,MIR181C,406957,Biological Process,negative regulation of activated T cell proliferation,GO:0046007
mir181c,MIR181C,406957,Biological Process,negative regulation of astrocyte activation,GO:0061889
mir181c,MIR181C,406957,Biological Process,negative regulation of inflammatory response,GO:0050728
mir181c,MIR181C,406957,Biological Process,negative regulation of interleukin-17 production,GO:0032700
mir181c,MIR181C,406957,Biological Process,negative regulation of interleukin-1 alpha production,GO:0032690
mir181c,MIR181C,406957,Biological Process,negative regulation of interleukin-2 production,GO:0032703
mir181c,MIR181C,406957,Biological Process,negative regulation of interleukin-7 production,GO:0032716
mir181c,MIR181C,406957,Biological Process,negative regulation of neuron apoptotic process,GO:0043524
mir181c,MIR181C,406957,Biological Process,negative regulation of synoviocyte proliferation,GO:1901646
mir181c,MIR181C,406957,Biological Process,negative regulation of T cell activation,GO:0050868
mir181c,MIR181C,406957,Biological Process,regulation of SMAD protein signal transduction,GO:0060390
mir181c,MIR181C,406957,Biological Process,RNA-mediated gene silencing,GO:0031047
mir181c,MIR181C,406957,Biological Process,sensory perception of sound,GO:0007605
mir185,MIR185,406961,Biological Process,cellular response to cholesterol,GO:0071397
mir185,MIR185,406961,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir185,MIR185,406961,Biological Process,cholesterol homeostasis,GO:0042632
mir185,MIR185,406961,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir185,MIR185,406961,Biological Process,miRNA-mediated gene silencing by mRNA destabilization,GO:0035279
mir185,MIR185,406961,Biological Process,negative regulation of angiogenesis,GO:0016525
mir185,MIR185,406961,Biological Process,negative regulation of B cell activation,GO:0050869
mir185,MIR185,406961,Biological Process,negative regulation of B cell proliferation,GO:0030889
mir185,MIR185,406961,Biological Process,negative regulation of cell migration,GO:0030336
mir185,MIR185,406961,Biological Process,negative regulation of cholesterol biosynthetic process,GO:0045541
mir185,MIR185,406961,Biological Process,negative regulation of ERK1 and ERK2 cascade,GO:0070373
mir185,MIR185,406961,Biological Process,negative regulation of fatty acid biosynthetic process,GO:0045717
mir185,MIR185,406961,Biological Process,negative regulation of gene expression,GO:0010629
mir185,MIR185,406961,Biological Process,negative regulation of high-density lipoprotein particle clearance,GO:0010987
mir185,MIR185,406961,Biological Process,negative regulation of low-density lipoprotein particle clearance,GO:0010989
mir185,MIR185,406961,Biological Process,negative regulation of receptor-mediated endocytosis involved in cholesterol transport,GO:1905601
mir185,MIR185,406961,Biological Process,negative regulation of response to drug,GO:2001024
mir185,MIR185,406961,Biological Process,negative regulation of (R)-mevalonic acid biosynthetic process,GO:0106108
mir185,MIR185,406961,Biological Process,negative regulation of signal transduction,GO:0009968
mir185,MIR185,406961,Biological Process,negative regulation of transmembrane transport,GO:0034763
mir185,MIR185,406961,Biological Process,negative regulation of tumor necrosis factor production,GO:0032720
mir185,MIR185,406961,Biological Process,negative regulation of vascular associated smooth muscle cell proliferation,GO:1904706
mir185,MIR185,406961,Biological Process,negative regulation of xenobiotic detoxification by transmembrane export across the plasma membrane,GO:1905700
mir185,MIR185,406961,Biological Process,positive regulation of macrophage derived foam cell differentiation,GO:0010744
mir185,MIR185,406961,Biological Process,regulation of SMAD protein signal transduction,GO:0060390
mir188,MIR188,406964,Biological Process,bone marrow development,GO:0048539
mir188,MIR188,406964,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir188,MIR188,406964,Biological Process,ossification,GO:0001503
mir188,MIR188,406964,Biological Process,regulation of fat cell differentiation,GO:0045598
mir188,MIR188,406964,Biological Process,regulation of gene expression,GO:0010468
mir188,MIR188,406964,Biological Process,regulation of osteoblast differentiation,GO:0045667
mir190a,MIR190A,406965,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir190a,MIR190A,406965,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir193a,MIR193A,406968,Biological Process,cellular response to amino acid stimulus,GO:0071230
mir193a,MIR193A,406968,Biological Process,cellular response to DNA damage stimulus,GO:0006974
mir193a,MIR193A,406968,Biological Process,cellular response to lipopolysaccharide,GO:0071222
mir193a,MIR193A,406968,Biological Process,male sex differentiation,GO:0046661
mir193a,MIR193A,406968,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir193a,MIR193A,406968,Biological Process,miRNA-mediated gene silencing by mRNA destabilization,GO:0035279
mir193a,MIR193A,406968,Biological Process,negative regulation of angiogenesis,GO:0016525
mir193a,MIR193A,406968,Biological Process,negative regulation of blood vessel endothelial cell migration,GO:0043537
mir193a,MIR193A,406968,Biological Process,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GO:1903588
mir193a,MIR193A,406968,Biological Process,negative regulation of cell migration involved in sprouting angiogenesis,GO:0090051
mir193a,MIR193A,406968,Biological Process,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134
mir193a,MIR193A,406968,Biological Process,negative regulation of vascular endothelial cell proliferation,GO:1905563
mir193b,MIR193B,574455,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir193b,MIR193B,574455,Biological Process,hematopoietic stem cell differentiation,GO:0060218
mir193b,MIR193B,574455,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir193b,MIR193B,574455,Biological Process,ossification,GO:0001503
mir193b,MIR193B,574455,Biological Process,sensory perception of sound,GO:0007605
mir19a,MIR19A,406979,Biological Process,B cell activation,GO:0042113
mir19a,MIR19A,406979,Biological Process,B cell apoptotic process,GO:0001783
mir19a,MIR19A,406979,Biological Process,cellular response to bacterial lipopeptide,GO:0071221
mir19a,MIR19A,406979,Biological Process,in utero embryonic development,GO:0001701
mir19a,MIR19A,406979,Biological Process,long-term synaptic potentiation,GO:0060291
mir19a,MIR19A,406979,Biological Process,lung development,GO:0030324
mir19a,MIR19A,406979,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir19a,MIR19A,406979,Biological Process,miRNA-mediated gene silencing by mRNA destabilization,GO:0035279
mir19a,MIR19A,406979,Biological Process,negative regulation of apoptotic process,GO:0043066
mir19a,MIR19A,406979,Biological Process,negative regulation of cardiac epithelial to mesenchymal transition,GO:0062044
mir19a,MIR19A,406979,Biological Process,negative regulation of cardiac muscle cell apoptotic process,GO:0010667
mir19a,MIR19A,406979,Biological Process,negative regulation of cellular response to transforming growth factor beta stimulus,GO:1903845
mir19a,MIR19A,406979,Biological Process,negative regulation of extracellular matrix assembly,GO:1901202
mir19a,MIR19A,406979,Biological Process,negative regulation of fibroblast migration,GO:0010764
mir19a,MIR19A,406979,Biological Process,negative regulation of gene expression,GO:0010629
mir19a,MIR19A,406979,Biological Process,negative regulation of inflammatory response,GO:0050728
mir19a,MIR19A,406979,Biological Process,negative regulation of inflammatory response to antigenic stimulus,GO:0002862
mir19a,MIR19A,406979,Biological Process,negative regulation of interleukin-6 production,GO:0032715
mir19a,MIR19A,406979,Biological Process,negative regulation of matrix metallopeptidase secretion,GO:1904465
mir19a,MIR19A,406979,Biological Process,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO:1902176
mir19a,MIR19A,406979,Biological Process,negative regulation of sprouting angiogenesis,GO:1903671
mir19a,MIR19A,406979,Biological Process,negative regulation of toll-like receptor signaling pathway,GO:0034122
mir19a,MIR19A,406979,Biological Process,negative regulation of transforming growth factor beta receptor signaling pathway,GO:0030512
mir19a,MIR19A,406979,Biological Process,positive regulation of B cell receptor signaling pathway,GO:0050861
mir19a,MIR19A,406979,Biological Process,positive regulation of cell growth involved in cardiac muscle cell development,GO:0061051
mir19a,MIR19A,406979,Biological Process,pre-B cell differentiation,GO:0002329
mir19a,MIR19A,406979,Biological Process,regulation of cardiac conduction,GO:1903779
mir19a,MIR19A,406979,Biological Process,spinal cord motor neuron differentiation,GO:0021522
mir19a,MIR19A,406979,Biological Process,ventricular septum morphogenesis,GO:0060412
mir200b,MIR200B,406984,Biological Process,cellular response to amino acid stimulus,GO:0071230
mir200b,MIR200B,406984,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir200b,MIR200B,406984,Biological Process,flagellated sperm motility,GO:0030317
mir200b,MIR200B,406984,Biological Process,interneuron axon guidance,GO:0097376
mir200b,MIR200B,406984,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir200b,MIR200B,406984,Biological Process,miRNA-mediated gene silencing by inhibition of translation,GO:0035278
mir200b,MIR200B,406984,Biological Process,miRNA-mediated gene silencing by mRNA destabilization,GO:0035279
mir200b,MIR200B,406984,Biological Process,negative regulation of angiogenesis,GO:0016525
mir200b,MIR200B,406984,Biological Process,negative regulation of apoptotic process,GO:0043066
mir200b,MIR200B,406984,Biological Process,negative regulation of blood vessel endothelial cell migration,GO:0043537
mir200b,MIR200B,406984,Biological Process,negative regulation of cardiac muscle cell differentiation,GO:2000726
mir200b,MIR200B,406984,Biological Process,negative regulation of cardiac muscle cell proliferation,GO:0060044
mir200b,MIR200B,406984,Biological Process,negative regulation of gene expression,GO:0010629
mir200b,MIR200B,406984,Biological Process,negative regulation of interleukin-33 production,GO:0150128
mir200b,MIR200B,406984,Biological Process,negative regulation of myotube differentiation,GO:0010832
mir200b,MIR200B,406984,Biological Process,negative regulation of toll-like receptor 4 signaling pathway,GO:0034144
mir200b,MIR200B,406984,Biological Process,negative regulation of vascular wound healing,GO:0061044
mir200b,MIR200B,406984,Biological Process,nose development,GO:0043584
mir200b,MIR200B,406984,Biological Process,olfactory bulb interneuron differentiation,GO:0021889
mir200b,MIR200B,406984,Biological Process,positive regulation of apoptotic process,GO:0043065
mir200b,MIR200B,406984,Biological Process,positive regulation of cell population proliferation,GO:0008284
mir200b,MIR200B,406984,Biological Process,protein targeting to membrane,GO:0006612
mir200b,MIR200B,406984,Biological Process,receptor clustering,GO:0043113
mir200b,MIR200B,406984,Biological Process,regulation of cell cycle,GO:0051726
mir200b,MIR200B,406984,Biological Process,response to bacterium,GO:0009617
mir200b,MIR200B,406984,Biological Process,response to salt stress,GO:0009651
mir200b,MIR200B,406984,Biological Process,sensory perception of sound,GO:0007605
mir200b,MIR200B,406984,Biological Process,sodium ion homeostasis,GO:0055078
mir200b,MIR200B,406984,Biological Process,taste bud formation,GO:0061195
mir200b,MIR200B,406984,Biological Process,Wnt signaling pathway,GO:0016055
mir203,MIR203,387199,Biological Process,cellular response to amino acid stimulus,GO:0071230
mir203,MIR203,387199,Biological Process,intestinal epithelial cell development,GO:0060576
mir203,MIR203,387199,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir203,MIR203,387199,Biological Process,sensory perception of sound,GO:0007605
mir203,MIR203,387199,Biological Process,stem cell development,GO:0048864
mir21,MIR21,406991,Biological Process,blood vessel development,GO:0001568
mir21,MIR21,406991,Biological Process,BMP signaling pathway,GO:0030509
mir21,MIR21,406991,Biological Process,cellular response to angiotensin,GO:1904385
mir21,MIR21,406991,Biological Process,cellular response to decreased oxygen levels,GO:0036294
mir21,MIR21,406991,Biological Process,cellular response to dexamethasone stimulus,GO:0071549
mir21,MIR21,406991,Biological Process,cellular response to gamma radiation,GO:0071480
mir21,MIR21,406991,Biological Process,cellular response to glucose stimulus,GO:0071333
mir21,MIR21,406991,Biological Process,cellular response to granulocyte macrophage colony-stimulating factor stimulus,GO:0097011
mir21,MIR21,406991,Biological Process,cellular response to hydrogen peroxide,GO:0070301
mir21,MIR21,406991,Biological Process,cellular response to interleukin-6,GO:0071354
mir21,MIR21,406991,Biological Process,cellular response to ionizing radiation,GO:0071479
mir21,MIR21,406991,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir21,MIR21,406991,Biological Process,cellular response to lipopolysaccharide,GO:0071222
mir21,MIR21,406991,Biological Process,cellular response to mechanical stimulus,GO:0071260
mir21,MIR21,406991,Biological Process,cellular response to reactive oxygen species,GO:0034614
mir21,MIR21,406991,Biological Process,cellular response to resveratrol,GO:1904639
mir21,MIR21,406991,Biological Process,cellular response to transforming growth factor beta stimulus,GO:0071560
mir21,MIR21,406991,Biological Process,cellular response to virus,GO:0098586
mir21,MIR21,406991,Biological Process,collagen metabolic process,GO:0032963
mir21,MIR21,406991,Biological Process,embryo implantation,GO:0007566
mir21,MIR21,406991,Biological Process,endothelial tube morphogenesis,GO:0061154
mir21,MIR21,406991,Biological Process,epithelial to mesenchymal transition involved in cardiac fibroblast development,GO:0060940
mir21,MIR21,406991,Biological Process,female pregnancy,GO:0007565
mir21,MIR21,406991,Biological Process,inflammatory response to antigenic stimulus,GO:0002437
mir21,MIR21,406991,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir21,MIR21,406991,Biological Process,miRNA-mediated gene silencing by inhibition of translation,GO:0035278
mir21,MIR21,406991,Biological Process,negative regulation of angiogenesis,GO:0016525
mir21,MIR21,406991,Biological Process,negative regulation of aortic smooth muscle cell differentiation,GO:1904830
mir21,MIR21,406991,Biological Process,negative regulation of apoptotic process,GO:0043066
mir21,MIR21,406991,Biological Process,negative regulation of arginine catabolic process,GO:1900082
mir21,MIR21,406991,Biological Process,negative regulation of cardiac muscle cell apoptotic process,GO:0010667
mir21,MIR21,406991,Biological Process,negative regulation of cardiac muscle hypertrophy,GO:0010614
mir21,MIR21,406991,Biological Process,negative regulation of cartilage development,GO:0061037
mir21,MIR21,406991,Biological Process,negative regulation of cell migration,GO:0030336
mir21,MIR21,406991,Biological Process,negative regulation of cell population proliferation,GO:0008285
mir21,MIR21,406991,Biological Process,negative regulation of chondrocyte proliferation,GO:1902731
mir21,MIR21,406991,Biological Process,negative regulation of cytokine-mediated signaling pathway,GO:0001960
mir21,MIR21,406991,Biological Process,negative regulation of endothelial cell migration,GO:0010596
mir21,MIR21,406991,Biological Process,negative regulation of endothelial cell proliferation,GO:0001937
mir21,MIR21,406991,Biological Process,negative regulation of endothelial tube morphogenesis,GO:1905955
mir21,MIR21,406991,Biological Process,negative regulation of ERK1 and ERK2 cascade,GO:0070373
mir21,MIR21,406991,Biological Process,negative regulation of fibroblast apoptotic process,GO:2000270
mir21,MIR21,406991,Biological Process,negative regulation of gene expression,GO:0010629
mir21,MIR21,406991,Biological Process,negative regulation of hepatocyte apoptotic process,GO:1903944
mir21,MIR21,406991,Biological Process,negative regulation of hydrogen peroxide-mediated programmed cell death,GO:1901299
mir21,MIR21,406991,Biological Process,negative regulation of hydrogen sulfide biosynthetic process,GO:1904827
mir21,MIR21,406991,Biological Process,negative regulation of innate immune response,GO:0045824
mir21,MIR21,406991,Biological Process,negative regulation of interleukin-12 production,GO:0032695
mir21,MIR21,406991,Biological Process,negative regulation of interleukin-1-mediated signaling pathway,GO:2000660
mir21,MIR21,406991,Biological Process,negative regulation of interleukin-21 production,GO:0032705
mir21,MIR21,406991,Biological Process,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,GO:1902254
mir21,MIR21,406991,Biological Process,negative regulation of MAPK cascade,GO:0043409
mir21,MIR21,406991,Biological Process,negative regulation of mitotic cell cycle,GO:0045930
mir21,MIR21,406991,Biological Process,negative regulation of myofibroblast cell apoptotic process,GO:1904521
mir21,MIR21,406991,Biological Process,negative regulation of neuron apoptotic process,GO:0043524
mir21,MIR21,406991,Biological Process,negative regulation of NF-kappaB transcription factor activity,GO:0032088
mir21,MIR21,406991,Biological Process,negative regulation of NIK/NF-kappaB signaling,GO:1901223
mir21,MIR21,406991,Biological Process,negative regulation of Rac protein signal transduction,GO:0035021
mir21,MIR21,406991,Biological Process,negative regulation of reactive oxygen species biosynthetic process,GO:1903427
mir21,MIR21,406991,Biological Process,negative regulation of regulatory T cell differentiation,GO:0045590
mir21,MIR21,406991,Biological Process,negative regulation of Rho protein signal transduction,GO:0035024
mir21,MIR21,406991,Biological Process,negative regulation of smooth muscle cell apoptotic process,GO:0034392
mir21,MIR21,406991,Biological Process,negative regulation of stress fiber assembly,GO:0051497
mir21,MIR21,406991,Biological Process,negative regulation of transcription by RNA polymerase II,GO:0000122
mir21,MIR21,406991,Biological Process,negative regulation of type I interferon-mediated signaling pathway,GO:0060339
mir21,MIR21,406991,Biological Process,negative regulation of type I interferon production,GO:0032480
mir21,MIR21,406991,Biological Process,negative regulation of vascular associated smooth muscle cell apoptotic process,GO:1905460
mir21,MIR21,406991,Biological Process,negative regulation of vascular associated smooth muscle cell migration,GO:1904753
mir21,MIR21,406991,Biological Process,phenotypic switching,GO:0036166
mir21,MIR21,406991,Biological Process,positive regulation of activated T cell proliferation,GO:0042104
mir21,MIR21,406991,Biological Process,positive regulation of angiogenesis,GO:0045766
mir21,MIR21,406991,Biological Process,positive regulation of apoptotic process,GO:0043065
mir21,MIR21,406991,Biological Process,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GO:1903589
mir21,MIR21,406991,Biological Process,positive regulation of cardiac muscle hypertrophy,GO:0010613
mir21,MIR21,406991,Biological Process,positive regulation of cell growth,GO:0030307
mir21,MIR21,406991,Biological Process,positive regulation of cell migration,GO:0030335
mir21,MIR21,406991,Biological Process,positive regulation of cell population proliferation,GO:0008284
mir21,MIR21,406991,Biological Process,positive regulation of cell projection organization,GO:0031346
mir21,MIR21,406991,Biological Process,positive regulation of cellular response to hypoxia,GO:1900039
mir21,MIR21,406991,Biological Process,positive regulation of collagen biosynthetic process,GO:0032967
mir21,MIR21,406991,Biological Process,positive regulation of cytokine production,GO:0001819
mir21,MIR21,406991,Biological Process,positive regulation of cytokine production involved in inflammatory response,GO:1900017
mir21,MIR21,406991,Biological Process,positive regulation of endothelial cell apoptotic process,GO:2000353
mir21,MIR21,406991,Biological Process,positive regulation of endothelial cell differentiation,GO:0045603
mir21,MIR21,406991,Biological Process,positive regulation of endothelial cell migration,GO:0010595
mir21,MIR21,406991,Biological Process,positive regulation of endothelial tube morphogenesis,GO:1905956
mir21,MIR21,406991,Biological Process,positive regulation of epithelial to mesenchymal transition,GO:0010718
mir21,MIR21,406991,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
mir21,MIR21,406991,Biological Process,positive regulation of fat cell differentiation,GO:0045600
mir21,MIR21,406991,Biological Process,positive regulation of gene expression,GO:0010628
mir21,MIR21,406991,Biological Process,positive regulation of inflammatory response,GO:0050729
mir21,MIR21,406991,Biological Process,positive regulation of inflammatory response to wounding,GO:0106016
mir21,MIR21,406991,Biological Process,positive regulation of keratinocyte proliferation,GO:0010838
mir21,MIR21,406991,Biological Process,positive regulation of leukocyte adhesion to vascular endothelial cell,GO:1904996
mir21,MIR21,406991,Biological Process,positive regulation of myofibroblast differentiation,GO:1904762
mir21,MIR21,406991,Biological Process,positive regulation of NLRP3 inflammasome complex assembly,GO:1900227
mir21,MIR21,406991,Biological Process,positive regulation of osteoblast differentiation,GO:0045669
mir21,MIR21,406991,Biological Process,positive regulation of potassium ion export across plasma membrane,GO:1903766
mir21,MIR21,406991,Biological Process,positive regulation of protein kinase B signaling,GO:0051897
mir21,MIR21,406991,Biological Process,positive regulation of protein phosphorylation,GO:0001934
mir21,MIR21,406991,Biological Process,positive regulation of replicative senescence,GO:1904728
mir21,MIR21,406991,Biological Process,positive regulation of T-helper 17 cell differentiation,GO:2000321
mir21,MIR21,406991,Biological Process,positive regulation of T-helper 17 type immune response,GO:2000318
mir21,MIR21,406991,Biological Process,positive regulation of transforming growth factor beta receptor signaling pathway,GO:0030511
mir21,MIR21,406991,Biological Process,positive regulation of type II interferon production,GO:0032729
mir21,MIR21,406991,Biological Process,positive regulation of vascular associated smooth muscle cell differentiation,GO:1905065
mir21,MIR21,406991,Biological Process,positive regulation of vascular associated smooth muscle cell migration,GO:1904754
mir21,MIR21,406991,Biological Process,positive regulation of vascular associated smooth muscle cell proliferation,GO:1904707
mir21,MIR21,406991,Biological Process,positive regulation of vascular associated smooth muscle contraction,GO:1904695
mir21,MIR21,406991,Biological Process,positive regulation of vascular endothelial cell proliferation,GO:1905564
mir21,MIR21,406991,Biological Process,positive regulation of vascular endothelial growth factor signaling pathway,GO:1900748
mir21,MIR21,406991,Biological Process,positive regulation of wound healing,GO:0090303
mir21,MIR21,406991,Biological Process,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,GO:1902514
mir21,MIR21,406991,Biological Process,regulation of cell migration,GO:0030334
mir21,MIR21,406991,Biological Process,regulation of cell shape,GO:0008360
mir21,MIR21,406991,Biological Process,regulation of epidermal growth factor receptor signaling pathway,GO:0042058
mir21,MIR21,406991,Biological Process,regulation of extracellular matrix organization,GO:1903053
mir21,MIR21,406991,Biological Process,regulation of gene expression,GO:0010468
mir21,MIR21,406991,Biological Process,regulation of mesenchymal stem cell differentiation,GO:2000739
mir21,MIR21,406991,Biological Process,regulation of protein kinase B signaling,GO:0051896
mir21,MIR21,406991,Biological Process,regulation of reactive oxygen species metabolic process,GO:2000377
mir21,MIR21,406991,Biological Process,response to bacterium,GO:0009617
mir21,MIR21,406991,Biological Process,response to hypoxia,GO:0001666
mir21,MIR21,406991,Biological Process,response to muscle activity,GO:0014850
mir21,MIR21,406991,Biological Process,response to oxygen levels,GO:0070482
mir21,MIR21,406991,Biological Process,retinal cell apoptotic process,GO:1990009
mir210,MIR210,406992,Biological Process,BMP signaling pathway,GO:0030509
mir210,MIR210,406992,Biological Process,cellular response to hydrogen peroxide,GO:0070301
mir210,MIR210,406992,Biological Process,cellular response to hypoxia,GO:0071456
mir210,MIR210,406992,Biological Process,cellular response to leukemia inhibitory factor,GO:1990830
mir210,MIR210,406992,Biological Process,cellular response to lipopolysaccharide,GO:0071222
mir210,MIR210,406992,Biological Process,hypoxia-inducible factor-1alpha signaling pathway,GO:0097411
mir210,MIR210,406992,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir210,MIR210,406992,Biological Process,miRNA-mediated gene silencing by inhibition of translation,GO:0035278
mir210,MIR210,406992,Biological Process,miRNA-mediated gene silencing by mRNA destabilization,GO:0035279
mir210,MIR210,406992,Biological Process,myeloid dendritic cell differentiation,GO:0043011
mir210,MIR210,406992,Biological Process,negative regulation of aconitate hydratase activity,GO:1904233
mir210,MIR210,406992,Biological Process,negative regulation of activin receptor signaling pathway,GO:0032926
mir210,MIR210,406992,Biological Process,negative regulation of apoptotic signaling pathway,GO:2001234
mir210,MIR210,406992,Biological Process,negative regulation of BMP signaling pathway,GO:0030514
mir210,MIR210,406992,Biological Process,negative regulation of cardiac muscle cell apoptotic process,GO:0010667
mir210,MIR210,406992,Biological Process,negative regulation of cytokine production,GO:0001818
mir210,MIR210,406992,Biological Process,"negative regulation of mitochondrial electron transport, NADH to ubiquinone",GO:1902957
mir210,MIR210,406992,Biological Process,negative regulation of neuron projection development,GO:0010977
mir210,MIR210,406992,Biological Process,negative regulation of vascular associated smooth muscle cell apoptotic process,GO:1905460
mir210,MIR210,406992,Biological Process,positive regulation of angiogenesis,GO:0045766
mir210,MIR210,406992,Biological Process,positive regulation of apoptotic signaling pathway,GO:2001235
mir210,MIR210,406992,Biological Process,positive regulation of blood vessel endothelial cell migration,GO:0043536
mir210,MIR210,406992,Biological Process,positive regulation of cell migration,GO:0030335
mir210,MIR210,406992,Biological Process,positive regulation of glucose catabolic process to lactate via pyruvate,GO:1904025
mir210,MIR210,406992,Biological Process,positive regulation of iron ion import across plasma membrane,GO:1904440
mir210,MIR210,406992,Biological Process,positive regulation of neuron apoptotic process,GO:0043525
mir210,MIR210,406992,Biological Process,positive regulation of osteoblast differentiation,GO:0045669
mir210,MIR210,406992,Biological Process,regulation of cardiac muscle cell apoptotic process,GO:0010665
mir210,MIR210,406992,Biological Process,regulation of cellular response to hypoxia,GO:1900037
mir210,MIR210,406992,Biological Process,response to hypoxia,GO:0001666
mir210,MIR210,406992,Biological Process,response to ischemia,GO:0002931
mir210,MIR210,406992,Biological Process,tube formation,GO:0035148
mir22,MIR22,407004,Biological Process,cellular response to amino acid stimulus,GO:0071230
mir22,MIR22,407004,Biological Process,cellular response to phenylalanine,GO:0071234
mir22,MIR22,407004,Biological Process,long-term synaptic potentiation,GO:0060291
mir22,MIR22,407004,Biological Process,miRNA-mediated gene silencing,GO:0035195
mir22,MIR22,407004,Biological Process,negative regulation of cell migration involved in sprouting angiogenesis,GO:0090051
mir22,MIR22,407004,Biological Process,negative regulation of endothelial cell proliferation,GO:0001937
mir22,MIR22,407004,Biological Process,negative regulation of necroptotic process,GO:0060546
